"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb023680",176.464711730195,-3.08894842755844,0.524123868030792,-5.89354657547664,3.77993493514902e-09,2.32312269100427e-07
"gene:Zm00001eb265200",153.168629572926,2.30164510399201,0.390677947452332,5.8914129118405,3.82907440779022e-09,2.34770695790288e-07
"gene:Zm00001eb043850",1034.10520870364,1.21570305734971,0.206372708853015,5.8908131026936,3.84299995378178e-09,2.35063497172986e-07
"gene:Zm00001eb327990",485.158377384575,1.29885141665861,0.220600684976467,5.8877941235639,3.91384233950418e-09,2.38828051548366e-07
"gene:Zm00001eb397930",309.081523482613,1.46611596519368,0.249555844239318,5.87490134587958,4.23095237031138e-09,2.57566745007819e-07
"gene:Zm00001eb283070",569.855277424012,1.58914351391656,0.270745849366862,5.8695027740324,4.37104040908006e-09,2.65465787492356e-07
"gene:Zm00001eb377350",495.463778057524,2.19290100580108,0.374004646603808,5.86329882720434,4.5376052333939e-09,2.74931788787475e-07
"gene:Zm00001eb057090",62.2120261172121,5.90888652792226,1.00829312980001,5.86028641204196,4.62069511037065e-09,2.7930742914217e-07
"gene:Zm00001eb016620",7963.34736730724,-1.49965277112236,0.256493428601535,-5.84674928827155,5.0127213068905e-09,3.02292982098631e-07
"gene:Zm00001eb151350",61.0427354708767,3.32433522844633,0.568790667270435,5.84456711359111,5.07887251174036e-09,3.05564952755526e-07
"gene:Zm00001eb013100",1103.46028079761,1.19365753843852,0.204537683997797,5.83588077809359,5.35071474104711e-09,3.21167901162384e-07
"gene:Zm00001eb044260",1141.04936356647,2.07604031669589,0.356034758000008,5.83100461415019,5.50946609955655e-09,3.29925837057361e-07
"gene:Zm00001eb115130",81.6811470374275,6.07616301307734,1.04233553556261,5.82937336948575,5.56358966184739e-09,3.32392135843859e-07
"gene:Zm00001eb309430",918.441603691878,-1.38833607740391,0.239044862280425,-5.80784738128043,6.32811590575692e-09,3.76317818562258e-07
"gene:Zm00001eb431050",530.752574932028,1.25204412967523,0.215566965156193,5.80814471627431,6.31689061087632e-09,3.76317818562258e-07
"gene:Zm00001eb012590",1281.71772592216,1.55768651977597,0.268351806089628,5.80464332427749,6.45031648036126e-09,3.82698915428362e-07
"gene:Zm00001eb174420",9118.92967053212,1.8803709072907,0.323965268152166,5.8042361084445,6.46601085849923e-09,3.82746126624067e-07
"gene:Zm00001eb161400",94432.0885427728,0.853035595420542,0.147327852266958,5.79004975837728,7.03655756557885e-09,4.15561296229243e-07
"gene:Zm00001eb014120",1100.65570765629,1.40620915310049,0.243009002238512,5.78665456895423,7.18020174499746e-09,4.23071978965561e-07
"gene:Zm00001eb299240",1455.28850811487,1.25539607322446,0.216970122729359,5.78603200031551,7.20684908441359e-09,4.23670372948708e-07
"gene:Zm00001eb403980",4386.52210266893,0.981663483641864,0.169830881630605,5.78024134489897,7.45935392272904e-09,4.37513247202989e-07
"gene:Zm00001eb294620",259.658469160339,1.84217650021755,0.318729308343069,5.77975244822699,7.48106209144737e-09,4.37786982071259e-07
"gene:Zm00001eb331500",538.651557257907,1.2508954193354,0.216717891731164,5.77199883841211,7.83366564154806e-09,4.57379250753113e-07
"gene:Zm00001eb078790",343.767308589084,2.02024330333951,0.350198216683371,5.76885662774833,7.9811166899335e-09,4.62838832841418e-07
"gene:Zm00001eb252690",2243.58140357892,2.0541788913784,0.356101317113711,5.76852371125167,7.99689628914017e-09,4.62838832841418e-07
"gene:Zm00001eb358430",976.200194272818,1.3028551071101,0.22585783154149,5.76847434608777,7.99923868359632e-09,4.62838832841418e-07
"gene:Zm00001eb418920",213.021590710357,1.77557467608438,0.307769997802379,5.76916102532024,7.96671533119519e-09,4.62838832841418e-07
"gene:Zm00001eb362800",2158.77704685808,-2.80850537800018,0.487264643079311,-5.76381934927925,8.22314328868664e-09,4.74724833901932e-07
"gene:Zm00001eb056440",4303.00992588791,-1.92443798949011,0.334066309991393,-5.76064670974961,8.37922616861945e-09,4.82650942313528e-07
"gene:Zm00001eb012780",383.373936793824,1.57486683862754,0.273560432378381,5.75692480427589,8.56600442387009e-09,4.92305712861795e-07
"gene:Zm00001eb193920",162.354793783835,2.83517840696062,0.493104107090229,5.74965482175925,8.94258318741203e-09,5.12801254653159e-07
"gene:Zm00001eb013180",597.14034337266,2.19177870177153,0.381289950033326,5.74832539273579,9.01316572439097e-09,5.15697611268606e-07
"gene:Zm00001eb326930",664.763541424755,2.43486734140685,0.42369635891064,5.74672708462048,9.09874084584952e-09,5.19437005177498e-07
"gene:Zm00001eb196970",7174.04236770969,-3.1275324106443,0.544265799633272,-5.74633278951506,9.11997298181614e-09,5.19494691580614e-07
"gene:Zm00001eb148310",426.599472695553,1.36881537595773,0.23858813331736,5.73714776558897,9.62842480586383e-09,5.4724387889965e-07
"gene:Zm00001eb219990",415.86437741429,1.68403437642808,0.293772343302242,5.73244696045296,9.89919954286246e-09,5.6139169151465e-07
"gene:Zm00001eb120750",807.637253765956,1.08550188762734,0.189376796774439,5.73196878454043,9.92715450289369e-09,5.61737002597663e-07
"gene:Zm00001eb330490",48.5447031442257,3.92889793257568,0.685714931816776,5.72963741968723,1.0064552728816e-08,5.68260130996229e-07
"gene:Zm00001eb006720",1149.27623006122,1.54476887046351,0.269729795454371,5.72709762323917,1.02163384419084e-08,5.75565207396111e-07
"gene:Zm00001eb101500",2723.59676037551,1.18250710111239,0.206915086737061,5.71493901077921,1.09743376893951e-08,6.16916269672996e-07
"gene:Zm00001eb140680",173.93692322992,-3.15237298778484,0.551992003488682,-5.71090336066702,1.12378049529645e-08,6.3034761843157e-07
"gene:Zm00001eb391530",309.577663472106,1.7465598531932,0.305993012816038,5.7078422710365,1.14417373978304e-08,6.40388308824104e-07
"gene:Zm00001eb071570",566.515696341419,-1.52764922148915,0.267899353055696,-5.70232516079106,1.1818410839447e-08,6.60032553185636e-07
"gene:Zm00001eb302370",4537.81597813789,1.98787564197598,0.348992746242204,5.69603713366687,1.22624180673739e-08,6.8334386149856e-07
"gene:Zm00001eb001340",261.465191712749,1.56645756337412,0.275342816513498,5.68911723650263,1.27697779343016e-08,7.10077045740712e-07
"gene:Zm00001eb232970",324.853108760775,2.41041801214325,0.423839764660494,5.68709737292831,1.29216786970634e-08,7.1697176183058e-07
"gene:Zm00001eb054050",1628.16160432222,1.50738265441572,0.265154804914934,5.6849154775804,1.30877371894026e-08,7.23062297625277e-07
"gene:Zm00001eb379190",1254.45103656644,-1.10583799120469,0.194513057862875,-5.68516069488902,1.30689714083567e-08,7.23062297625277e-07
"gene:Zm00001eb252010",701.731501290623,1.27964487235538,0.22523061247992,5.68148733542813,1.33528403842866e-08,7.36125470970648e-07
"gene:Zm00001eb194010",298.623693055151,3.13023880904935,0.551507765119968,5.67578374597943,1.38055096404959e-08,7.59450840822999e-07
"gene:Zm00001eb044500",1058.22475619343,1.33660699957187,0.235640855154951,5.67222096818886,1.40957995545893e-08,7.73763014011539e-07
"gene:Zm00001eb421610",213.742094099665,1.68346887253268,0.296816256065784,5.67175428612498,1.41342605986826e-08,7.74219946226344e-07
"gene:Zm00001eb377810",157.859837900131,-2.45489512153225,0.432913616983625,-5.67063503023307,1.42269186424387e-08,7.77637318987764e-07
"gene:Zm00001eb419810",1057.61111350162,1.15083878225199,0.203016430038439,5.66869776024575,1.43886926905593e-08,7.84810011083798e-07
"gene:Zm00001eb413180",71.1006058019101,2.98460598988806,0.526568886809048,5.66802571259852,1.44452292017559e-08,7.86224445324382e-07
"gene:Zm00001eb312020",7444.46672474914,1.3113091691975,0.23159366288159,5.66211161774295,1.4952151009966e-08,8.12094628849952e-07
"gene:Zm00001eb184610",324.478621455683,2.91885482814607,0.516723585513947,5.64877414148398,1.61595996856484e-08,8.75823029376176e-07
"gene:Zm00001eb250800",3096.82678433758,1.69956340111579,0.300968853278033,5.64697437161625,1.63296162128384e-08,8.82721029044118e-07
"gene:Zm00001eb326620",977.210395745725,1.13633641800082,0.201238992874837,5.64670097860995,1.63555939986376e-08,8.82721029044118e-07
"gene:Zm00001eb290540",561.80249101691,1.3268590663858,0.235055531931383,5.64487487481523,1.65301425162175e-08,8.90271197571544e-07
"gene:Zm00001eb184720",1521.6010511722,-1.80169205119914,0.319254122953873,-5.64344176522805,1.66683923134864e-08,8.95838909065828e-07
"gene:Zm00001eb147490",169.331436187515,1.99709180392745,0.354161866472936,5.63892387347146,1.71116159019346e-08,9.17739900878288e-07
"gene:Zm00001eb107910",1950.40234925972,1.18808535446281,0.211169894316609,5.62620613278097,1.84216195587664e-08,9.85940430134811e-07
"gene:Zm00001eb253980",257.549496665989,1.80410963015942,0.320703299755924,5.62547885080216,1.84994071776529e-08,9.88045260694188e-07
"gene:Zm00001eb234860",489.314203185431,2.84597112787197,0.5062209433413,5.62199404293154,1.88765775801964e-08,1.00609808721005e-06
"gene:Zm00001eb427730",63.9192421605242,-9.48460004444631,1.69159978303394,-5.60688180477026,2.06004237086559e-08,1.09570369580822e-06
"gene:Zm00001eb254050",988.090234165968,1.35583234358942,0.241908471020918,5.60473280603795,2.08576470124357e-08,1.10709287551544e-06
"gene:Zm00001eb215270",65.2028204596721,2.99610781946624,0.535809834844779,5.59173726315456,2.24808825226812e-08,1.18834130042733e-06
"gene:Zm00001eb406670",105.653421392082,8.68176650104983,1.55260494518891,5.59174214145857,2.24802507714738e-08,1.18834130042733e-06
"gene:Zm00001eb157310",1620.91133147183,2.53106883357839,0.452897510731092,5.58861281770483,2.2889065320815e-08,1.20743344577359e-06
"gene:Zm00001eb050760",1189.77011318973,0.956482960441457,0.171222970803918,5.5861836525241,2.32113773292252e-08,1.22192681063073e-06
"gene:Zm00001eb041840",1499.81810261097,-1.7916575461941,0.320838775011872,-5.5842924413603,2.3465357047602e-08,1.23277100726563e-06
"gene:Zm00001eb344820",4023.05603615809,1.14098521727558,0.20466947924308,5.57476972871206,2.47857498054859e-08,1.29948145408762e-06
"gene:Zm00001eb372130",149.10844299099,2.17001189925625,0.389699105842342,5.56842924893483,2.57045960634905e-08,1.34491053537897e-06
"gene:Zm00001eb069550",562.527425084765,-2.65717966847607,0.477370376448276,-5.56628521494353,2.60227184120708e-08,1.35878787806118e-06
"gene:Zm00001eb336990",664.02507842282,1.51610762598197,0.272689354291245,5.55983430274543,2.70030893590015e-08,1.4071183887074e-06
"gene:Zm00001eb319020",57.4896146090208,4.44893474086051,0.800402270741208,5.55837346230989,2.72300260458045e-08,1.41607159740226e-06
"gene:Zm00001eb061350",72.6055880406057,3.26974112328835,0.588489345721691,5.55616027216011,2.75773674075307e-08,1.43123751252417e-06
"gene:Zm00001eb056050",308.85023567508,1.81540451975205,0.326781973522591,5.55539982876855,2.76977019374432e-08,1.43458460236475e-06
"gene:Zm00001eb414340",5575.32842403589,0.873152910136177,0.157431879560047,5.54622680346737,2.91900139922771e-08,1.50883593453038e-06
"gene:Zm00001eb164660",1274.58047055382,1.20433619731335,0.2174128440512,5.53939764952309,3.03513767024972e-08,1.56571660137982e-06
"gene:Zm00001eb066540",1001.45393456584,1.41239996639855,0.255384714941894,5.530479640177,3.1935636450009e-08,1.6441412833682e-06
"gene:Zm00001eb337060",1084.99138367735,-1.22201732493155,0.221030854802142,-5.52871826888353,3.22578900000914e-08,1.6574103882047e-06
"gene:Zm00001eb323370",795.893079862507,-3.41077931398039,0.61700571901295,-5.52795413215416,3.23986724921577e-08,1.66132115034637e-06
"gene:Zm00001eb159490",153.540593517988,2.42686812317323,0.439191760031435,5.52575968865974,3.28062924399322e-08,1.67887181829055e-06
"gene:Zm00001eb279230",158.130226302629,1.95986049127101,0.356404291267927,5.49898118313531,3.81991891452528e-08,1.95096852712037e-06
"gene:Zm00001eb232010",809.553561148001,1.46759432113614,0.267020136315974,5.49619343838355,3.88076811443487e-08,1.97811374721888e-06
"gene:Zm00001eb198930",372.93603859058,1.31048917858229,0.238522980012345,5.49418416001037,3.92520722599259e-08,1.99680343833168e-06
"gene:Zm00001eb394070",317.344619768359,1.48285344119538,0.269984796378657,5.49235905534346,3.96600038108396e-08,2.01356817766891e-06
"gene:Zm00001eb247840",379.694738088505,1.26271397724604,0.230038880404889,5.48913285886086,4.03911733981339e-08,2.04664545285613e-06
"gene:Zm00001eb226550",573.429203021562,1.25448139198071,0.22863464129143,5.48683867367973,4.09190511488415e-08,2.06931185829476e-06
"gene:Zm00001eb126570",1385.75311592501,3.13958961959536,0.573424103397915,5.47516157934629,4.37112577387021e-08,2.20617330315768e-06
"gene:Zm00001eb193270",371.575822255449,2.2753440435523,0.41593396364382,5.47044541306266,4.48905956911446e-08,2.26125373197158e-06
"gene:Zm00001eb352060",902.648908494175,2.0486292493597,0.374651546511189,5.46809233389489,4.54904908496693e-08,2.28698769066146e-06
"gene:Zm00001eb141160",1172.64907743746,1.11619005239227,0.20418382626854,5.46659386686324,4.5876553439204e-08,2.30189190986943e-06
"gene:Zm00001eb345910",488.919520233133,-2.08843341066585,0.382783522532611,-5.45591251380975,4.87219787256276e-08,2.43989792097734e-06
"gene:Zm00001eb010210",90.0409802235715,3.31431542777893,0.607813217493961,5.45285185051419,4.95683641728709e-08,2.47745384358182e-06
"gene:Zm00001eb366960",83.1913418104418,2.94798499738778,0.540725491363627,5.45190682605588,4.98325653530414e-08,2.48582253188278e-06
"gene:Zm00001eb244460",661.792263142672,1.19327979897536,0.219128090220415,5.44558115655131,5.16365129526721e-08,2.56584529546256e-06
"gene:Zm00001eb308070",754.612328979231,1.38805649280214,0.254881857016482,5.44588190407125,5.15493312504684e-08,2.56584529546256e-06
"gene:Zm00001eb275130",190.59457159533,1.82861800033389,0.33591983442671,5.44361425830857,5.22102176558218e-08,2.58934457833603e-06
"gene:Zm00001eb222090",379.123754196034,1.88495431441508,0.346425355130256,5.44115575404789,5.29360053611134e-08,2.62028126729673e-06
"gene:Zm00001eb317520",41.9469980174739,-8.87658710915519,1.63237283382592,-5.43784295181539,5.39294768648279e-08,2.66432357818736e-06
"gene:Zm00001eb060780",2201.9542040999,-1.37364770708731,0.252786647795343,-5.43402002861884,5.50983923367012e-08,2.71684779103619e-06
"gene:Zm00001eb256920",869.374133170115,1.47878345928264,0.272372353813146,5.42927150490876,5.65845468022942e-08,2.78478353898647e-06
"gene:Zm00001eb120320",1803.01485443802,1.53998565934095,0.283851650832932,5.42531866495059,5.78512353580565e-08,2.84167922819976e-06
"gene:Zm00001eb072810",2223.42618505245,1.19670113509336,0.220690150103584,5.42253985749552,5.87581072306881e-08,2.88071712739767e-06
"gene:Zm00001eb160190",258.073636261925,1.45911788857218,0.26938222831657,5.416533591286,6.0765578770644e-08,2.97346232117684e-06
"gene:Zm00001eb084620",137.156582707243,-3.71733850670633,0.68809410973123,-5.40236931857813,6.57663678392964e-08,3.21204941025005e-06
"gene:Zm00001eb255210",95.4170609167839,3.00578394131717,0.5566272531693,5.39999420474469,6.66430497817605e-08,3.24869060511087e-06
"gene:Zm00001eb298980",181.068234179298,2.35673907898982,0.436930953609736,5.39384783687091,6.896462642813e-08,3.35549479723231e-06
"gene:Zm00001eb260010",1365.52143794839,-1.88338863833844,0.34926963076048,-5.39236301260336,6.95371079336048e-08,3.3769533134486e-06
"gene:Zm00001eb165000",526.268718620192,1.79990610705178,0.334286885403319,5.38431564516861,7.27207934695963e-08,3.52490034761119e-06
"gene:Zm00001eb008110",480.303803063911,-1.90092531260239,0.353105907847758,-5.38344239038326,7.30746426644516e-08,3.53538148785266e-06
"gene:Zm00001eb354480",1116.63522598981,0.947128258703939,0.175962432915598,5.38255946460024,7.34341058500601e-08,3.54609432197001e-06
"gene:Zm00001eb434030",593.673870418164,1.53558005131721,0.285502291149469,5.37852093983124,7.51002486171891e-08,3.61974744273093e-06
"gene:Zm00001eb313010",216.425958963452,1.74503895567801,0.324817338690626,5.37237009179513,7.7708410975364e-08,3.7384439662118e-06
"gene:Zm00001eb193520",517.767413905252,-1.34091196753027,0.24968713304719,-5.37036871370075,7.85758198760678e-08,3.77310806096483e-06
"gene:Zm00001eb005530",1864.32652386628,1.20977922708506,0.225359156952927,5.36822751488087,7.9514208851375e-08,3.81104482349221e-06
"gene:Zm00001eb119430",118.181851952824,-2.32711196803955,0.433600188365725,-5.36695331432081,8.00777734169616e-08,3.83090875061777e-06
"gene:Zm00001eb387430",36.1366570366473,8.58625248672163,1.60043039368791,5.36496464987528,8.09650745723095e-08,3.86615755717961e-06
"gene:Zm00001eb116470",301.571412984415,-1.58467798408028,0.295653137242723,-5.35992277592272,8.32575338131838e-08,3.96824868953746e-06
"gene:Zm00001eb401440",36.4244662678299,8.59812848087513,1.60453663822431,5.35863642876388,8.38524044765208e-08,3.98920050185522e-06
"gene:Zm00001eb231110",768.543970675558,-2.24951304099955,0.420194353603007,-5.35350611380384,8.62661190813677e-08,4.0964447304997e-06
"gene:Zm00001eb275590",91.1387326622845,4.26259254820603,0.796382022357255,5.35244697712908,8.6772733879197e-08,4.11289950803796e-06
"gene:Zm00001eb002600",51.8278060318102,3.23252976505197,0.604097912041433,5.35100304208676,8.74680514316588e-08,4.13388625653848e-06
"gene:Zm00001eb324310",831.872429391561,1.19266588790701,0.222892383316937,5.35085977438325,8.75373345098067e-08,4.13388625653848e-06
"gene:Zm00001eb309420",2234.34492059272,-1.18624843660678,0.221895347083522,-5.345981572837,8.99283575925835e-08,4.23900826890545e-06
"gene:Zm00001eb418130",62.0261130555814,5.6756807550531,1.06300033911792,5.33930286396974,9.33046633641921e-08,4.39010403264853e-06
"gene:Zm00001eb046690",217.704193343436,2.63865207486312,0.495211904359664,5.328329249829,9.91203202384608e-08,4.6552121150385e-06
"gene:Zm00001eb312110",723.150652177951,1.76988686122614,0.33237515251313,5.32496742865345,1.00971130781087e-07,4.73348239008416e-06
"gene:Zm00001eb124380",123.861853441428,2.06497461559192,0.38791652290885,5.32324480562828,1.01932417804481e-07,4.76984301165231e-06
"gene:Zm00001eb135790",430.060909867103,1.28413876295689,0.241371994981621,5.32016468213172,1.03673364437072e-07,4.84248860434249e-06
"gene:Zm00001eb390970",208.648092755432,2.10207720599799,0.395229014724138,5.31863078793747,1.04551052066604e-07,4.87462164717068e-06
"gene:Zm00001eb123690",3227.29216681529,1.02457558576645,0.192703476236671,5.31685056116012,1.05578708215683e-07,4.91361777909584e-06
"gene:Zm00001eb359460",49.8882079493501,3.62922605911426,0.683992507500359,5.30594417236705,1.12091262977862e-07,5.20727765985764e-06
"gene:Zm00001eb108280",160.579781596396,2.35623659761479,0.444207421917433,5.30436116407968,1.1306825835281e-07,5.24318331603555e-06
"gene:Zm00001eb020020",317.617151574708,1.30909847391565,0.247271614800361,5.2941720584167,1.19556828054287e-07,5.53408092381017e-06
"gene:Zm00001eb115060",53.2007145609797,4.86082356840399,0.918777659515141,5.29053304470763,1.21960383384636e-07,5.63518390135124e-06
"gene:Zm00001eb041030",1850.23493257135,2.89110376441348,0.546876479266679,5.28657544074712,1.24627432331666e-07,5.7480767263923e-06
"gene:Zm00001eb145570",314.821241551991,1.96730425285811,0.372406179609786,5.28268423182313,1.27304708244181e-07,5.8610357612778e-06
"gene:Zm00001eb201580",372.156231314073,-1.66646163411412,0.316013006936318,-5.27339570693663,1.33922372979673e-07,6.15467935929841e-06
"gene:Zm00001eb234090",3085.93197005443,1.20222708085794,0.228222631258589,5.26778205223545,1.3808190581071e-07,6.3345074290663e-06
"gene:Zm00001eb344000",401.37498182537,-3.13180312928471,0.595040693312765,-5.26317471137823,1.41588910886915e-07,6.4838130493491e-06
"gene:Zm00001eb407170",334.109433862102,-1.76704915796305,0.335808229646395,-5.2620781802273,1.42436172032636e-07,6.51100579985483e-06
"gene:Zm00001eb075210",510.980515384627,-1.42713616772273,0.27131606940523,-5.26005028324069,1.44016013714007e-07,6.57153000410806e-06
"gene:Zm00001eb297120",1274.17179860284,-0.890986585844738,0.169400697799822,-5.25963940772902,1.44338166450789e-07,6.57455229808647e-06
"gene:Zm00001eb286540",408.467472713172,-1.58415380902465,0.301560861477664,-5.25318107018997,1.49494434765543e-07,6.79736642323328e-06
"gene:Zm00001eb355280",33.990614918104,8.49840150104764,1.61869038110157,5.25017112615706,1.51957975908376e-07,6.88746112144848e-06
"gene:Zm00001eb365660",1441.06420807804,1.12866882217562,0.214980215542701,5.25010554727737,1.52012084696819e-07,6.88746112144848e-06
"gene:Zm00001eb201520",918.586665746741,1.1794345647975,0.224854091046687,5.24533291481278,1.56000379853595e-07,7.05572140570222e-06
"gene:Zm00001eb386530",273.873685449402,1.48211012769811,0.283091084188608,5.23545321798501,1.64580508467842e-07,7.43070872150944e-06
"gene:Zm00001eb094910",258.587831852095,1.50384915220262,0.287284632473368,5.23470099759698,1.65252155542352e-07,7.44794364190002e-06
"gene:Zm00001eb035050",751.254912356943,1.05353600798159,0.201690795917974,5.22352050417837,1.75553015563688e-07,7.89834845854842e-06
"gene:Zm00001eb058700",917.909430701112,1.16242558792647,0.222577952335833,5.22255495536487,1.76471160555411e-07,7.92577642424566e-06
"gene:Zm00001eb154590",4449.07930669825,1.06280447206482,0.203541590687113,5.22155923257264,1.77422859777805e-07,7.95461303262096e-06
"gene:Zm00001eb161390",29955.1004164542,1.0749461787414,0.205961189532239,5.21916862678219,1.79728071394947e-07,8.04392709779823e-06
"gene:Zm00001eb379160",1590.08806695296,0.958831650803175,0.183982301168302,5.21154287512721,1.87276548067623e-07,8.36719046931692e-06
"gene:Zm00001eb035970",371.233424556043,1.40413537814406,0.269648929793595,5.2072722084188,1.91636868521381e-07,8.5471374172123e-06
"gene:Zm00001eb023520",492.661095981721,1.38431257923387,0.266291699838473,5.19848189062433,2.00922695031453e-07,8.94576089316817e-06
"gene:Zm00001eb406570",7378.19550755776,0.99024932257233,0.190649692314118,5.19407773782703,2.05737166053245e-07,9.14426954309318e-06
"gene:Zm00001eb022980",3614.44628114063,1.37883772054085,0.265483600276333,5.1936832222618,2.06173837357708e-07,9.14785126376429e-06
"gene:Zm00001eb339080",329.391260481421,2.8790661465529,0.554562129942177,5.19160251143202,2.08491741749289e-07,9.23474628541247e-06
"gene:Zm00001eb287930",210.322114627979,-1.64360556023819,0.31662541826389,-5.19100951923048,2.09156931115382e-07,9.24826430353555e-06
"gene:Zm00001eb250120",5747.2917398345,1.08322598097338,0.20872999341157,5.18960386702784,2.10741925639815e-07,9.30233688949632e-06
"gene:Zm00001eb293690",144.502554288331,2.65972048369384,0.514042432373467,5.17412632924721,2.2897986629608e-07,1.00900390482784e-05
"gene:Zm00001eb402290",495.269949107758,1.70283905038009,0.329184353844231,5.17290396853389,2.30483485961366e-07,1.013890540128e-05
"gene:Zm00001eb327040",959.7147453222,2.47845281064223,0.479347886300899,5.17046779900984,2.3350870975605e-07,1.02544252198853e-05
"gene:Zm00001eb371880",203.338087539519,2.29793292029407,0.444523904074584,5.1694248593401,2.34815522534893e-07,1.02942163377498e-05
"gene:Zm00001eb019560",31.0206565839821,8.36607627980983,1.62145994419388,5.15959478972456,2.47484898215815e-07,1.08311533818813e-05
"gene:Zm00001eb112250",55.4667626991985,3.07824961219684,0.596873416586213,5.15729051865425,2.50548906485141e-07,1.09466010333389e-05
"gene:Zm00001eb041700",330.790660119154,-1.42836735297916,0.277120396725328,-5.15432054030618,2.54552202162772e-07,1.11026249126683e-05
"gene:Zm00001eb103490",2283.80839434585,-1.00336391980712,0.194765555980833,-5.15164970907827,2.58204982807161e-07,1.12428576412135e-05
"gene:Zm00001eb327110",94.9179200235543,2.41376183093787,0.468649646834795,5.15046121818322,2.59846660759231e-07,1.12951957951009e-05
"gene:Zm00001eb121410",754.475995452505,1.0915313380907,0.212177834609673,5.14441737092239,2.68352331929183e-07,1.16452219717242e-05
"gene:Zm00001eb019460",851.471896541329,-1.29749505967603,0.252293623620343,-5.14279766986316,2.70677086394015e-07,1.17262973852652e-05
"gene:Zm00001eb161370",53023.3110246556,0.804204716321513,0.156392095880738,5.14223376694681,2.71491010957592e-07,1.17417576961288e-05
"gene:Zm00001eb084630",757.709970714266,1.26474431238449,0.246114048734636,5.13885460373763,2.7641816796099e-07,1.19175231071582e-05
"gene:Zm00001eb419450",96.3337958198268,2.39980461986127,0.466996117216901,5.13881064828351,2.76482824907213e-07,1.19175231071582e-05
"gene:Zm00001eb378300",1013.77271737896,-1.2632608070871,0.245965647318817,-5.13592373917844,2.80761500828215e-07,1.20816799937636e-05
"gene:Zm00001eb022390",305.322244335813,2.00391583822078,0.390290495119615,5.13442131765628,2.8301346161541e-07,1.21582204496653e-05
"gene:Zm00001eb076800",507.489991592415,2.82597827094529,0.550505609673624,5.13342320457137,2.8451915372917e-07,1.22024992642778e-05
"gene:Zm00001eb143640",758.416588088705,1.0214027585591,0.199019755305704,5.1321676935547,2.8642412891627e-07,1.22637264530983e-05
"gene:Zm00001eb068000",127.336104693749,2.09519502609339,0.408428939263997,5.12988876319343,2.89913444255153e-07,1.23924731828866e-05
"gene:Zm00001eb320950",1527.27418326837,-1.08815755844298,0.212207334880848,-5.12780370694523,2.93141847844033e-07,1.25096579254372e-05
"gene:Zm00001eb082840",175.415247259805,1.81902269961597,0.354887913108495,5.12562595801866,2.96550828966175e-07,1.2634147257282e-05
"gene:Zm00001eb082820",404.639931408265,1.46448603770446,0.28642373790996,5.11300511749075,3.17073704988398e-07,1.34861315913112e-05
"gene:Zm00001eb290460",866.66930731449,1.18220875355995,0.23145595373853,5.10770509232813,3.26095068791474e-07,1.38469129210793e-05
"gene:Zm00001eb263400",193.547415439347,-24.434440791295,4.78503651965056,-5.1064272322585,3.28306954419581e-07,1.39178311205265e-05
"gene:Zm00001eb054470",1189.3763659805,1.84596874266113,0.361614936761578,5.10479118808698,3.31159981417012e-07,1.40024845493536e-05
"gene:Zm00001eb359530",70.5989314963511,2.48045631733778,0.485920212449787,5.10465762441216,3.31393951187505e-07,1.40024845493536e-05
"gene:Zm00001eb135320",224.362972309391,1.4244289541391,0.279171420588027,5.1023451868346,3.35470145080382e-07,1.41514417522414e-05
"gene:Zm00001eb324520",322.885217597788,1.86235303664213,0.365867731753063,5.09023582844715,3.5761847025896e-07,1.5061013935988e-05
"gene:Zm00001eb027860",229.598851250085,-1.5892506348407,0.31244553569787,-5.08648853404481,3.64753761096255e-07,1.53363733593499e-05
"gene:Zm00001eb120170",99.7585763701664,2.19019209773669,0.4306921625302,5.08528431274417,3.67075771784939e-07,1.54087852567894e-05
"gene:Zm00001eb262460",452.913888998776,1.90328961320557,0.374540002070852,5.08167245870181,3.74126124773685e-07,1.56791193237128e-05
"gene:Zm00001eb376860",196.745713921799,1.61088701449551,0.317090841359404,5.08020669278703,3.77024429112491e-07,1.5774849485179e-05
"gene:Zm00001eb213830",147.412747778907,2.76916701421843,0.547044848661059,5.06204751035717,4.14777623299222e-07,1.73262392561903e-05
"gene:Zm00001eb402670",1063.36795491963,0.932679333614868,0.184290248775715,5.06092611959061,4.1722487533495e-07,1.739461135484e-05
"gene:Zm00001eb405330",159.307896311755,3.0309519936957,0.598922138912763,5.06067783568304,4.17768595015037e-07,1.739461135484e-05
"gene:Zm00001eb300730",1562.68947931803,0.852524581860885,0.168601933934103,5.05643418179348,4.27168201955496e-07,1.77572024405124e-05
"gene:Zm00001eb266490",3722.98532603978,1.13439630587751,0.22437918756607,5.05571090698186,4.28790459822082e-07,1.77958431548131e-05
"gene:Zm00001eb130060",303.740102179992,-1.29595175190289,0.256387507634928,-5.0546602830127,4.31157532130771e-07,1.78652209684508e-05
"gene:Zm00001eb307400",502.538917261072,1.08512240869542,0.214784021485146,5.05215612033071,4.36850392426694e-07,1.80719590683442e-05
"gene:Zm00001eb184710",7599.57218106344,-1.05887915003993,0.20962550748817,-5.05128961989364,4.38837093137912e-07,1.81249596828183e-05
