"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Zm00001eb249520",62.9380061648756,4.14084604324526,0.925995589746414,4.47177728392771,7.75721932258733e-06,3.1732141679485e-05
"gene:Zm00001eb203770",216.621017682295,-1.46250141572293,0.327082732629916,-4.47135011978057,7.7727325254628e-06,3.17912339799866e-05
"gene:Zm00001eb346590",661.251306231777,-1.01638546518524,0.227323502178775,-4.47109716084667,7.78193314400888e-06,3.18244945109289e-05
"gene:Zm00001eb229480",1132.03984344946,0.878594257884237,0.196511759351592,4.47095003771395,7.78728909246664e-06,3.18420251508522e-05
"gene:Zm00001eb430350",931.169538551847,0.910646968354495,0.203725324915067,4.46997430846725,7.8228993523637e-06,3.1983243096292e-05
"gene:Zm00001eb011720",576.147739674183,0.956777849783007,0.214074552335386,4.46936751400532,7.84512340847611e-06,3.20697014556511e-05
"gene:Zm00001eb062210",1716.63532849801,0.922467412824412,0.206430427248841,4.46866009588996,7.87110904677662e-06,3.21715107621477e-05
"gene:Zm00001eb133200",117.983514276967,-3.81133757933094,0.852976318726086,-4.46828064936568,7.8850811676849e-06,3.22241961264795e-05
"gene:Zm00001eb227380",1178.78891146092,-1.26077163221819,0.282244619353696,-4.46694656254278,7.93439388350991e-06,3.24212746776791e-05
"gene:Zm00001eb078040",4721.61340600948,-0.897550930905712,0.200947126875732,-4.4666024583709,7.94716097895785e-06,3.24689880578083e-05
"gene:Zm00001eb324620",1480.66791082808,-1.33151514757589,0.298154920968313,-4.46584997910331,7.97514824156403e-06,3.25788634614234e-05
"gene:Zm00001eb298250",36.3766136887125,-5.15271184211295,1.15381181983749,-4.46581648196212,7.97639630213519e-06,3.25794927825519e-05
"gene:Zm00001eb229950",1640.05211158735,0.723312280428532,0.161970243277804,4.46571089720437,7.98033147688866e-06,3.25910959108261e-05
"gene:Zm00001eb135170",46.4243373851891,4.53934706342584,1.01657187366871,4.46534788243134,7.99387530827146e-06,3.26419315343924e-05
"gene:Zm00001eb286930",274.094315321027,1.34896412821022,0.302152252751667,4.46451785788572,8.0249255618704e-06,3.27642285758844e-05
"gene:Zm00001eb132680",918.010131597766,-1.10018289772502,0.246431196313912,-4.46446275545231,8.02699095576898e-06,3.27681686994928e-05
"gene:Zm00001eb093150",293.168812328932,-1.74000779283391,0.389759321678241,-4.46431347771675,8.03258885776569e-06,3.27865263410447e-05
"gene:Zm00001eb134630",64.0592159384587,2.86761151245339,0.642373599341224,4.46408681084376,8.04109598170078e-06,3.28167518617308e-05
"gene:Zm00001eb182540",2010.17130349894,0.760379587994898,0.170347590608652,4.46369441022361,8.05584368945869e-06,3.28724342384324e-05
"gene:Zm00001eb060440",182.026718015764,-1.67283378427516,0.374778674652354,-4.46352446767918,8.06223871061528e-06,3.28940223047161e-05
"gene:Zm00001eb208700",134.159748773784,-1.82245514923253,0.408404890866025,-4.4623734680748,8.10567930205681e-06,3.30667300842811e-05
"gene:Zm00001eb151590",535.497455829317,0.987177592346043,0.22123339225271,4.46215457031193,8.1139661416083e-06,3.30960021499925e-05
"gene:Zm00001eb334120",1176.73972968057,-0.913669777271537,0.204769746339269,-4.46193733989269,8.12219786618902e-06,3.31250414208586e-05
"gene:Zm00001eb189540",31.5207693180991,-4.59008168550519,1.02883743331448,-4.46142562165325,8.14162046887225e-06,3.31997066360421e-05
"gene:Zm00001eb248900",955.941149182356,1.45458997469246,0.326107367448682,4.46046339300006,8.17826278732692e-06,3.33445599406621e-05
"gene:Zm00001eb059780",174.941186734503,-1.52570190503117,0.342054748512327,-4.46040264509348,8.18058139112322e-06,3.33494474781176e-05
"gene:Zm00001eb180530",144.602126524472,-1.68217665896836,0.377142897332981,-4.46031642346735,8.18387334533566e-06,3.3358301153038e-05
"gene:Zm00001eb307340",94.5390491604617,3.23538063036204,0.725375274755876,4.46028523849382,8.18506430394492e-06,3.33585897045956e-05
"gene:Zm00001eb158950",126.792100163604,-1.84510331245388,0.413925066720315,-4.45757810000087,8.28908411022069e-06,3.37779043243531e-05
"gene:Zm00001eb181400",826.18464225028,1.84049937009916,0.41290638728224,4.45742528279441,8.29499351881874e-06,3.37973603763062e-05
"gene:Zm00001eb055080",1141.97813406895,-0.981333783401997,0.220160951917062,-4.4573471129053,8.29801788818719e-06,3.38004339639194e-05
"gene:Zm00001eb140180",216.314829900578,-1.52889562467621,0.343003700205661,-4.45737356115839,8.29699449531717e-06,3.38004339639194e-05
"gene:Zm00001eb007050",2669.70438112487,0.889435596915599,0.19956101303506,4.45696072288096,8.3129826886087e-06,3.38567593636169e-05
"gene:Zm00001eb173660",1065.46013334329,0.873978715884674,0.196099526854343,4.45681195617488,8.31875126526414e-06,3.38756204949496e-05
"gene:Zm00001eb099120",2976.37960674118,1.0067657004957,0.22590569569756,4.45657510930381,8.32794313314108e-06,3.39084148899291e-05
"gene:Zm00001eb222080",36.8481397439035,4.92939234349765,1.10619273385321,4.45617855970457,8.343354693959e-06,3.39665212284483e-05
"gene:Zm00001eb140290",96.7037308848032,-2.37737300962143,0.533532958658877,-4.45590655842021,8.35394154886756e-06,3.40049725704314e-05
"gene:Zm00001eb227930",1650.03427637942,0.944215301132061,0.211905534914916,4.4558312340033,8.3568756010492e-06,3.40122666938971e-05
"gene:Zm00001eb339790",35.7690985973312,4.56054345508742,1.02367756347048,4.45505852411791,8.38703128803031e-06,3.41303350310936e-05
"gene:Zm00001eb029010",2161.84753277475,-0.848315654669498,0.190434332388536,-4.45463611539704,8.4035601014111e-06,3.41929252384236e-05
"gene:Zm00001eb088090",923.678963313501,1.4487460449155,0.325233219667974,4.45448360531713,8.40953545253405e-06,3.42125636306645e-05
"gene:Zm00001eb245670",105.064415023578,2.08011965861232,0.467024245376707,4.45398644546703,8.42904240412781e-06,3.42872398299312e-05
"gene:Zm00001eb345790",22.0224557752544,-7.89918195280011,1.77376405861027,-4.45334423958789,8.45430451539029e-06,3.43853029866598e-05
"gene:Zm00001eb294880",144.055086285319,10.6327798659179,2.38766724664929,4.45320841119689,8.4596567876048e-06,3.44023732261192e-05
"gene:Zm00001eb205090",752.193382965104,1.06071115698193,0.238208287780979,4.45287259676371,8.47290334732526e-06,3.44515376410904e-05
"gene:Zm00001eb319060",160.273823748435,-1.72465953608141,0.387320389424886,-4.45279820833156,8.47584035955847e-06,3.44587748679387e-05
"gene:Zm00001eb206680",1196.36475537776,0.893120920746524,0.200585712680593,4.45256498486861,8.48505482270798e-06,3.44915277941911e-05
"gene:Zm00001eb078810",857.078901185934,1.06313488388397,0.238771851960001,4.45251345649429,8.487091956439e-06,3.44951001041017e-05
"gene:Zm00001eb122210",827.950724610881,-1.25744118965688,0.28242303884294,-4.45233219927274,8.49426153280738e-06,3.45195289911304e-05
"gene:Zm00001eb072860",650.769932048578,-1.60347131291838,0.36016599642489,-4.4520341421314,8.50606368283793e-06,3.45627747953218e-05
"gene:Zm00001eb047990",613.774090558628,-1.25598158769313,0.282136392966381,-4.45168230332762,8.5200155916691e-06,3.46147427448712e-05
"gene:Zm00001eb259620",1658.86770466322,0.735924778898427,0.165334863329438,4.45111674621257,8.54248818746338e-06,3.47013092651288e-05
"gene:Zm00001eb130410",255.335828680984,-1.31164519496037,0.294751056774108,-4.45001015200971,8.58662303528399e-06,3.48758366053952e-05
"gene:Zm00001eb400560",1755.64231840208,1.12273198299054,0.252342355858501,4.44924110806078,8.61742345707802e-06,3.49961639917883e-05
"gene:Zm00001eb225060",876.754555865219,0.953507304073326,0.214381118607549,4.44772053745479,8.67863378078399e-06,3.52399391862213e-05
"gene:Zm00001eb402920",112.780872150591,-1.91866965487401,0.431405783611878,-4.44748245795466,8.68825517402307e-06,3.5274197557247e-05
"gene:Zm00001eb004320",2166.78449090488,-0.781264588699698,0.175679596281965,-4.44709918074817,8.70376579059302e-06,3.53323534956189e-05
"gene:Zm00001eb275830",172.74153291104,-1.99169885565674,0.447871081538679,-4.4470360730016,8.70632219621781e-06,3.53379139980055e-05
"gene:Zm00001eb269110",81.6549849724545,-2.43248120727443,0.547012926713768,-4.44684410273042,8.7141030525852e-06,3.53646755118544e-05
"gene:Zm00001eb063190",1836.00041744372,0.812507424202968,0.182741444906017,4.44621319822024,8.73972143708004e-06,3.54638103823741e-05
"gene:Zm00001eb177480",954.085630661128,0.848629510937887,0.190878356286378,4.4459179523983,8.7517348377423e-06,3.5507719818524e-05
"gene:Zm00001eb381760",87.1750655714129,-2.1237853150469,0.477732833492116,-4.44555024514962,8.7667187228167e-06,3.55603871334299e-05
"gene:Zm00001eb386150",350.876903233302,1.20200312217916,0.270384004528646,4.44554079400733,8.76710417507193e-06,3.55603871334299e-05
"gene:Zm00001eb431200",957.224886117651,-0.837482186538311,0.188389559659913,-4.44548088572509,8.76954783131694e-06,3.55654547755166e-05
"gene:Zm00001eb406930",933.851387310963,-0.818559397843421,0.184161014066147,-4.44480283731176,8.79725080865832e-06,3.56729478597283e-05
"gene:Zm00001eb415650",2771.85363022839,0.717391663936775,0.161407353490786,4.44460334936183,8.80541718270022e-06,3.57012013207369e-05
"gene:Zm00001eb151550",1101.99933465339,-1.15451638115178,0.259797168669303,-4.44391440855683,8.83367587658914e-06,3.58108994833685e-05
"gene:Zm00001eb267920",34.6091320476252,7.11461921028482,1.60103161965407,4.44377182995428,8.83953492118714e-06,3.58297740510349e-05
"gene:Zm00001eb230430",90.5622990994848,3.40782777775358,0.76699418642857,4.44309466493062,8.86741269608382e-06,3.5937881068233e-05
"gene:Zm00001eb418170",5158.24480101968,0.652442726894284,0.146859476174927,4.44263280714109,8.88647479537247e-06,3.60102353253765e-05
"gene:Zm00001eb426740",39.3391307445339,-3.4729955346925,0.781878812626821,-4.44185912011675,8.91849468380934e-06,3.61350709773935e-05
"gene:Zm00001eb333900",36.6115848470037,-4.54789385045937,1.02433566571559,-4.43984721285892,9.00227659240314e-06,3.64695683474038e-05
"gene:Zm00001eb120280",223.521696282203,1.53807572414581,0.346439324087862,4.43966841291877,9.00975864197016e-06,3.64899513610596e-05
"gene:Zm00001eb187410",78.171996355371,2.66296123959906,0.599809655765687,4.4396771775867,9.00939173784562e-06,3.64899513610596e-05
"gene:Zm00001eb068820",51.1220837397281,3.97422894931989,0.895263367044512,4.43917298039326,9.03052153130664e-06,3.65591260470788e-05
"gene:Zm00001eb159740",1635.80744038653,0.743298397793655,0.167439022844327,4.43921844004502,9.02861447698937e-06,3.65591260470788e-05
"gene:Zm00001eb367870",565.019479697032,1.11770913594275,0.251781841530604,4.43919676315057,9.02952378516331e-06,3.65591260470788e-05
"gene:Zm00001eb314530",100.247624670667,-2.21812727563063,0.499718642839015,-4.43875230075256,9.04818751557111e-06,3.66256659254734e-05
"gene:Zm00001eb114740",684.691640407346,1.18037437599928,0.265944456814337,4.43842443696176,9.06197869072784e-06,3.66765052201515e-05
"gene:Zm00001eb216160",314.140736991116,-1.20886001610603,0.272367934917696,-4.43833455091299,9.06576314013743e-06,3.66868360257226e-05
"gene:Zm00001eb127650",100.95036693431,-2.03988140969744,0.459611367609907,-4.43827449330796,9.06829257170116e-06,3.66920859762582e-05
"gene:Zm00001eb274940",1620.6449841108,0.751032704281048,0.169221398511547,4.43816627735647,9.07285197893536e-06,3.67055470632652e-05
"gene:Zm00001eb259410",187.344537047432,-1.56672399502969,0.353116094337357,-4.4368524124332,9.12838340374969e-06,3.69251912202752e-05
"gene:Zm00001eb044520",30.2634219102278,-4.25695814292637,0.959563190920509,-4.4363499800807,9.14970477776602e-06,3.70017477613635e-05
"gene:Zm00001eb260770",498.924400819311,1.05805910035042,0.238497775640016,4.43634787582856,9.14979417443523e-06,3.70017477613635e-05
"gene:Zm00001eb282560",29.9850972486661,4.29330432233182,0.967871685778172,4.43581973252993,9.17225812956431e-06,3.70875556141786e-05
"gene:Zm00001eb295890",5960.65541311997,0.720455647713011,0.162450041316752,4.43493668498511,9.20993527351921e-06,3.7234845566848e-05
"gene:Zm00001eb015310",1595.02938803224,0.720059474635321,0.162374869587795,4.43454997970599,9.22648141085519e-06,3.72966765868423e-05
"gene:Zm00001eb103080",785.165998991827,-0.97663078904553,0.22026617088377,-4.43386646767868,9.25579664321644e-06,3.7410100981947e-05
"gene:Zm00001eb084730",465.865992871668,-1.36106026685628,0.307018257816252,-4.43315741720764,9.28630122685293e-06,3.75283010633302e-05
"gene:Zm00001eb017650",31.4499056434869,-4.08293877989912,0.921076790295871,-4.43278869136153,9.30220239198716e-06,3.75869346110187e-05
"gene:Zm00001eb179750",2301.17037172351,0.787170658677945,0.177580157855403,4.4327624672961,9.30333428535322e-06,3.75869346110187e-05
"gene:Zm00001eb072000",1913.71034770497,-0.860619512296623,0.194216719849408,-4.43123286689186,9.36958365100503e-06,3.78494575592688e-05
"gene:Zm00001eb192590",1089.04462458752,0.891329708498197,0.201158371069059,4.43098491880409,9.38036502876815e-06,3.7887870684486e-05
"gene:Zm00001eb328640",201.011279490472,-2.09661408139315,0.473198460637551,-4.43072887128232,9.39151102804468e-06,3.79277459201479e-05
"gene:Zm00001eb338660",1052.32380299635,0.841010794091309,0.189814471458539,4.4306990274712,9.3928109813725e-06,3.79278523424099e-05
"gene:Zm00001eb210280",1386.37914120813,0.853341059795618,0.19260858353581,4.43044148983613,9.40403609363209e-06,3.79680307576415e-05
"gene:Zm00001eb054810",29.6003869368422,-4.82807736508901,1.08995299069729,-4.42961981507135,9.43993559166125e-06,3.81078056011484e-05
"gene:Zm00001eb332590",988.659201946404,0.804543779418559,0.181640162976758,4.42932755748246,9.4527360501668e-06,3.81543073426359e-05
"gene:Zm00001eb131060",207.418890648071,1.47468504238989,0.332939975917725,4.42928199993116,9.45473289810617e-06,3.81571955150565e-05
"gene:Zm00001eb109610",5338.3868485921,-0.982319498206116,0.221835702803834,-4.4281397709672,9.5049302236224e-06,3.83545829348882e-05
"gene:Zm00001eb019600",851.940894769115,-0.982092259269194,0.221795376419536,-4.42792034317037,9.51460248469009e-06,3.83884110546092e-05
"gene:Zm00001eb386670",2184.46465061229,0.931024686104923,0.210263941268792,4.42788563976712,9.5161330531901e-06,3.83893853053375e-05
"gene:Zm00001eb412410",76.1872044601559,2.40470657983743,0.543486551151078,4.42459261364312,9.66244458658462e-06,3.89743464429758e-05
"gene:Zm00001eb243700",283.104083610673,1.69792215027645,0.383754646359918,4.4244992637405,9.66662335003772e-06,3.89859213656722e-05
"gene:Zm00001eb317060",780.482476165796,1.03992053881159,0.235044756111778,4.42435115768778,9.67325678862416e-06,3.90073916269773e-05
"gene:Zm00001eb395080",462.52490155406,1.0895895098622,0.246293286607226,4.42395131784413,9.69118671244343e-06,3.9074402964604e-05
"gene:Zm00001eb398920",21.0870145538578,7.86052296778657,1.77695675961479,4.42358708238382,9.70754766556161e-06,3.91350710004636e-05
"gene:Zm00001eb336700",42.181324824124,-3.25263317548075,0.735415596528453,-4.42285041388146,9.74071847637797e-06,3.92634808103053e-05
"gene:Zm00001eb105340",1146.67286644604,0.805729778930011,0.182195122462912,4.42234549442469,9.7635165653736e-06,3.93500505233219e-05
"gene:Zm00001eb129600",80.6085140198763,-2.58468000268341,0.584578972901939,-4.42143854379959,9.80459519635813e-06,3.95102631864067e-05
"gene:Zm00001eb245770",371.434401852802,-1.32924603431361,0.300753323999158,-4.41972183927493,9.88280252393415e-06,3.98200323586468e-05
"gene:Zm00001eb099620",21.9024122991108,-7.89098440387116,1.78566270389578,-4.41907891487873,9.91224509247208e-06,3.99332601263283e-05
"gene:Zm00001eb017450",50.5241543147297,-3.11090513215543,0.703977347133126,-4.41904152857228,9.91395976446629e-06,3.99347655600982e-05
"gene:Zm00001eb361180",1769.29001340609,0.730792853747043,0.165382392779013,4.4188068721653,9.92472843208052e-06,3.997273636832e-05
"gene:Zm00001eb285950",307.122987221375,-1.18211180425676,0.26753890751733,-4.41846688852232,9.94035051653009e-06,4.00302418366824e-05
"gene:Zm00001eb111160",335.341922051322,-2.25392637694466,0.510163093830542,-4.41805062773383,9.95950948229866e-06,4.01019730101209e-05
"gene:Zm00001eb129770",2297.6466979989,0.855437805771564,0.193646836321103,4.41751500836858,9.98421398205212e-06,4.01905775054761e-05
"gene:Zm00001eb273260",2830.06116669359,0.698749008623298,0.158176114648251,4.41753807252859,9.9831489834813e-06,4.01905775054761e-05
"gene:Zm00001eb152410",2213.88754408431,-0.685435497496024,0.155173978611022,-4.41720643906553,9.99847275811749e-06,4.02425353070332e-05
"gene:Zm00001eb155230",42.0014674919877,-3.45175340357709,0.781619595762862,-4.416155150522,1.00471982349787e-05,4.04331842483333e-05
"gene:Zm00001eb087490",53.4171712378686,2.77439869783714,0.628325341270027,4.4155448071365,1.00755906042535e-05,4.05419657066167e-05
"gene:Zm00001eb203140",125.964418976,-1.83757560334226,0.416171929419791,-4.41542418755664,1.00812107291614e-05,4.05590996371826e-05
"gene:Zm00001eb214290",2072.41699346262,0.829724113869043,0.187917085735889,4.41537346441819,1.00835750072284e-05,4.05631316649011e-05
"gene:Zm00001eb226850",1004.62275079581,-1.03854002698547,0.23521424854001,-4.41529385839404,1.0087286625713e-05,4.05725818089861e-05
"gene:Zm00001eb167700",60.4669324150372,-3.53520266108627,0.801064888696491,-4.41312896242254,1.01887262652735e-05,4.09750530965353e-05
"gene:Zm00001eb322820",860.923737671367,-0.959480826105105,0.217420794889161,-4.41301314620913,1.01941803806516e-05,4.09914517601679e-05
"gene:Zm00001eb117070",3810.67010329579,0.63454115042762,0.143801890442546,4.41260645791818,1.02133545859391e-05,4.10630079072857e-05
"gene:Zm00001eb006930",434.03668324027,-1.42505459680459,0.32300855585047,-4.41181687293845,1.02506796843904e-05,4.12075109342801e-05
"gene:Zm00001eb066790",2207.07611659521,-0.898255214768034,0.203634965816621,-4.41110499449755,1.0284443095313e-05,4.13376589794065e-05
"gene:Zm00001eb082390",144.935712535714,-1.71961245322671,0.389841774253307,-4.41105229556379,1.02869467505159e-05,4.13421422713043e-05
"gene:Zm00001eb212810",1057.47806132793,-0.957424281749003,0.217076755131551,-4.41053341325649,1.03116292487843e-05,4.14357467317228e-05
"gene:Zm00001eb331760",545.194589772726,1.12762590649297,0.255668700803376,4.41049648607623,1.03133879766411e-05,4.14372226044755e-05
"gene:Zm00001eb312040",1199.49255217383,0.790700301579149,0.179286318619241,4.41026570052117,1.03243860732195e-05,4.14758150897715e-05
"gene:Zm00001eb396820",55.6238147140696,-2.85646408243068,0.647689635979535,-4.41023589656596,1.03258071984645e-05,4.14759291030853e-05
"gene:Zm00001eb199080",263.145194441802,1.4857803451637,0.336966099210241,4.40928731004684,1.03711358320563e-05,4.16523836923313e-05
"gene:Zm00001eb359840",1929.71611722951,0.799373915237196,0.181343070365718,4.40807533271099,1.04293272580762e-05,4.18804430616923e-05
"gene:Zm00001eb037890",205.17213550089,1.80792684921706,0.41017552306228,4.40769072644676,1.04478586797355e-05,4.19492020335071e-05
"gene:Zm00001eb402910",1195.6973012587,0.900157631605275,0.204274065392276,4.40661730541595,1.04997456447586e-05,4.21518502697372e-05
"gene:Zm00001eb164240",907.9100904419,0.819737548695996,0.18603712540014,4.40631162695539,1.05145664687632e-05,4.22056597169115e-05
"gene:Zm00001eb119800",39.1827657420125,-3.86319843446998,0.87685874774003,-4.40572491798341,1.05430690482036e-05,4.23143660721704e-05
"gene:Zm00001eb037680",6149.59907824475,0.694037949502915,0.157532428264511,4.40568305300015,1.05451056851254e-05,4.23168369900328e-05
"gene:Zm00001eb372020",35.9104399387873,3.74150754323717,0.849365175592479,4.40506351184844,1.05752889150046e-05,4.24322425072535e-05
"gene:Zm00001eb132890",3422.42672842728,0.634598291062328,0.144064843432122,4.40494902117689,1.05808757737133e-05,4.24489398546656e-05
"gene:Zm00001eb192150",257.481324482452,1.3468936912169,0.305809214252601,4.40435941248113,1.06096918632985e-05,4.25588124581127e-05
"gene:Zm00001eb288920",291.510714267035,1.48257751278648,0.336630465421693,4.40416915601881,1.06190062948304e-05,4.2590438715158e-05
"gene:Zm00001eb350350",39.615122461913,-3.88961004071762,0.883336805996447,-4.40331481074193,1.06609290253856e-05,4.2752823374089e-05
"gene:Zm00001eb260870",4416.19828970975,0.914309781566553,0.207645948379868,4.40321512988981,1.0665830648206e-05,4.27667209779956e-05
"gene:Zm00001eb072510",63.9235019520118,-2.65465450889423,0.602902686660981,-4.40312270558346,1.0670377366295e-05,4.27791919720335e-05
"gene:Zm00001eb129910",22.0047214944198,-7.89748926666195,1.79404000622591,-4.40206976391554,1.07223065577032e-05,4.29798176106844e-05
"gene:Zm00001eb233770",3332.21487394022,0.652662164250565,0.148263247962756,4.40204955185196,1.0723305736984e-05,4.29798176106844e-05
"gene:Zm00001eb283800",1667.51374929906,1.02031532862858,0.231788760918007,4.40191890490111,1.0729766387549e-05,4.29999250465897e-05
"gene:Zm00001eb030780",189.457956084648,-1.92650519640908,0.437656083628852,-4.40187002642655,1.07321844427745e-05,4.30038284049819e-05
"gene:Zm00001eb104670",332.908950603413,-1.32528383065388,0.30108359389949,-4.40171386786454,1.07399132124389e-05,4.30290078657918e-05
"gene:Zm00001eb321970",62.4889092852204,-3.05000887863308,0.692933547899238,-4.40158928353198,1.07460830869424e-05,4.30479357451095e-05
"gene:Zm00001eb174150",54.3689421182161,-3.22756950381724,0.73337817373635,-4.40096204032595,1.0777197926301e-05,4.31667725951907e-05
"gene:Zm00001eb384720",35.7350324363465,-4.77228509987353,1.08464651770909,-4.39985287552777,1.08324294872811e-05,4.33821611257709e-05
"gene:Zm00001eb288260",77.117721546527,-2.36557839194631,0.537658041114558,-4.39978241010309,1.08359474724997e-05,4.33904149161009e-05
"gene:Zm00001eb015510",161.090502484527,1.79111908309875,0.407112435567241,4.3995685874914,1.0846629241621e-05,4.34273485904106e-05
"gene:Zm00001eb072020",112.51912627894,2.5044503221632,0.569271884614817,4.39939225851241,1.08554455338813e-05,4.34568044090584e-05
"gene:Zm00001eb030260",2079.91760572283,-1.07969746113685,0.245468627338043,-4.39851508865109,1.08994050209632e-05,4.36210565144852e-05
"gene:Zm00001eb174320",57.613801677326,-2.68308062964505,0.609993036675404,-4.39854304611153,1.08980013105392e-05,4.36210565144852e-05
"gene:Zm00001eb086280",555.282482521392,1.58141579486945,0.35961863417885,4.39748012079641,1.09514911630388e-05,4.38236236005505e-05
"gene:Zm00001eb152070",80.6342799182101,-2.2134649170347,0.503380695097218,-4.39719865817901,1.09656971966222e-05,4.3874575106195e-05
"gene:Zm00001eb285730",106.971701770784,-1.9661359011137,0.447280890047302,-4.39575207629768,1.10389873617079e-05,4.41618811971603e-05
"gene:Zm00001eb265860",133.850106438024,-2.07379505009119,0.471781609051022,-4.39566742387985,1.10432906760335e-05,4.4173162704134e-05
"gene:Zm00001eb242680",50.6411302417265,-2.96474907217953,0.674476281198929,-4.39563132881334,1.10451260594419e-05,4.41745707829949e-05
"gene:Zm00001eb321280",1702.74119494136,0.834960050433916,0.189961997465478,4.39540572100825,1.10566044998627e-05,4.42145403526132e-05
"gene:Zm00001eb125580",171.684892208816,-3.05047600279905,0.694065322694429,-4.39508487609898,1.10729480158888e-05,4.42739516532181e-05
"gene:Zm00001eb018360",1913.59315438549,0.731575341120688,0.166474774558737,4.39451167938101,1.11022035043621e-05,4.43849671579948e-05
"gene:Zm00001eb030720",373.976058844147,-1.26773338996736,0.288501158193954,-4.39420554809381,1.11178584086015e-05,4.44415870346514e-05
"gene:Zm00001eb271200",927.987488861724,0.864730152362003,0.196796561482468,4.39403079935948,1.11268041341484e-05,4.4471376609172e-05
"gene:Zm00001eb182810",212.82535635175,-1.49502210800626,0.34025536503662,-4.39382376188355,1.11374116766554e-05,4.45077992123989e-05
"gene:Zm00001eb206890",85.8514058619501,2.21221979787529,0.50358721240418,4.3929229007105,1.11836797006438e-05,4.4680705860635e-05
"gene:Zm00001eb352180",3669.81631973566,-0.869076173399996,0.197834339337492,-4.39294905176907,1.11823340059893e-05,4.4680705860635e-05
"gene:Zm00001eb173350",1641.47719287872,0.708407784729446,0.161268277293399,4.39272866690715,1.11936795234853e-05,4.47146581099116e-05
"gene:Zm00001eb374360",931.206422211336,0.956958841787431,0.217876065644451,4.39221646010938,1.12200906389302e-05,4.48141495744825e-05
"gene:Zm00001eb359300",20.6726537105529,-7.80894898458256,1.7780172826053,-4.39194211494965,1.12342612584091e-05,4.4864731162052e-05
"gene:Zm00001eb127780",529.157177346789,-1.29098790458366,0.293957045928321,-4.39175696743959,1.12438342486377e-05,4.48969407246486e-05
"gene:Zm00001eb017340",835.459315043199,1.12940956267137,0.257240295674573,4.39048462337389,1.13098313246894e-05,4.51544143785026e-05
"gene:Zm00001eb134850",311.500883694142,1.17884455276418,0.26851698842101,4.39020473042048,1.13243990431426e-05,4.52043958615219e-05
"gene:Zm00001eb309610",622.022046742912,-1.33401028097692,0.303861920255112,-4.39018577864883,1.13253860820287e-05,4.52043958615219e-05
"gene:Zm00001eb243750",1402.74385018858,0.818681247790872,0.186505346238826,4.38958595182856,1.13566685003891e-05,4.53231825169641e-05
"gene:Zm00001eb423470",177.841237404679,3.14427307522367,0.716335987535302,4.38938309666973,1.13672665393938e-05,4.53593993760079e-05
"gene:Zm00001eb251820",654.436581808852,1.14514789636733,0.260903296626002,4.38916606718416,1.1378615560646e-05,4.53986028129739e-05
"gene:Zm00001eb375840",356.875802233477,1.22634340286349,0.279410133655543,4.38904411525507,1.13849974815235e-05,4.54179805759905e-05
"gene:Zm00001eb327420",1763.09692756211,0.836749219771698,0.190649775254077,4.38893368039154,1.13907796457126e-05,4.54349608691832e-05
"gene:Zm00001eb064800",1326.21295628432,0.890631157852741,0.202939075510591,4.38866273344318,1.14049778027615e-05,4.5479539792845e-05
"gene:Zm00001eb160190",753.173947279604,1.17249509640194,0.267164585795579,4.38866211594031,1.1405010180422e-05,4.5479539792845e-05
"gene:Zm00001eb164130",625.581982492774,-0.993934079463742,0.226490342028738,-4.38841705372863,1.14178665095825e-05,4.55247107585175e-05
"gene:Zm00001eb101940",1414.86550860108,0.778875715647303,0.177533312706098,4.38720882168582,1.14814546700533e-05,4.57721178144827e-05
"gene:Zm00001eb122180",411.377699550172,-1.30460791696586,0.297381211035118,-4.38698837907349,1.1493092771209e-05,4.58123815722936e-05
"gene:Zm00001eb275680",483.869533126488,1.00174574231914,0.228441786563565,4.38512479432217,1.15919303191142e-05,4.62001719624224e-05
"gene:Zm00001eb300280",1476.41350541436,1.28048540796155,0.292044522067324,4.38455547427239,1.16222863565412e-05,4.63149588783351e-05
"gene:Zm00001eb054200",8973.96266544467,0.671241726423036,0.153114197343921,4.38392871508388,1.16557927828219e-05,4.64422677378159e-05
"gene:Zm00001eb187290",183.054220335003,2.58422592756398,0.589553713561818,4.38335959577161,1.16862976494134e-05,4.65575844815425e-05
"gene:Zm00001eb427110",44.8302936442753,-3.07316901521241,0.701232980187284,-4.38252207474844,1.17313275011398e-05,4.67307293986013e-05
"gene:Zm00001eb174910",68.1783253252249,-2.37470100081927,0.541937591464667,-4.38187171035929,1.17664089423121e-05,4.68642046679223e-05
"gene:Zm00001eb054700",86.8566604530705,-2.90989664548917,0.664103908848874,-4.381688778994,1.17762945104015e-05,4.68973054987639e-05
"gene:Zm00001eb217500",30.1183475117688,-4.25535589797839,0.971244988079028,-4.38134142282148,1.17950873780115e-05,4.69658647034607e-05
"gene:Zm00001eb178620",828.333401094097,-0.980812578121871,0.223879017928328,-4.38099374920371,1.18139260818671e-05,4.70345880639042e-05
"gene:Zm00001eb073620",312.568871092305,-1.42928195336905,0.326257953595786,-4.38083405359628,1.18225888142432e-05,4.70627850405242e-05
"gene:Zm00001eb252590",42.7539533855288,-3.17992090184105,0.725897788788474,-4.38067307953692,1.18313270321712e-05,4.7091274928904e-05
