"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.000184101302341491,1505,2828,257,0.0908769448373409,0.170764119601329,"GO:0007165","GO:BP","signal transduction",21625,2716,"GO:0007154,GO:0009987,GO:0023052,GO:0050794,GO:0051716"
"query_1",TRUE,0.000195414888949109,120,2828,35,0.0123762376237624,0.291666666666667,"GO:0006970","GO:BP","response to osmotic stress",21625,2586,"GO:0006950,GO:0009628"
"query_1",TRUE,0.000281397167725796,548,2828,109,0.0385431400282885,0.198905109489051,"GO:0046394","GO:BP","carboxylic acid biosynthetic process",21625,11956,"GO:0016053,GO:0019752"
"query_1",TRUE,0.000281397167725796,548,2828,109,0.0385431400282885,0.198905109489051,"GO:0016053","GO:BP","organic acid biosynthetic process",21625,5061,"GO:0006082,GO:0044283"
"query_1",TRUE,0.000297078916944055,61,2828,22,0.00777934936350778,0.360655737704918,"GO:0000096","GO:BP","sulfur amino acid metabolic process",21625,42,"GO:0006790,GO:0019752"
"query_1",TRUE,0.000297078916944055,79,2828,26,0.00919377652050919,0.329113924050633,"GO:0031667","GO:BP","response to nutrient levels",21625,7231,"GO:0050896"
"query_1",TRUE,0.00030824421310016,1518,2828,257,0.0908769448373409,0.169301712779974,"GO:0023052","GO:BP","signaling",21625,6607,"GO:0050789"
"query_1",TRUE,0.000312701062827877,57,2828,21,0.00742574257425743,0.368421052631579,"GO:0042594","GO:BP","response to starvation",21625,10161,"GO:0006950,GO:0031667"
"query_1",TRUE,0.000319601578002568,170,2828,44,0.0155586987270156,0.258823529411765,"GO:0009657","GO:BP","plastid organization",21625,3558,"GO:0006996"
"query_1",TRUE,0.000373902447474432,1530,2828,258,0.0912305516265912,0.168627450980392,"GO:0007154","GO:BP","cell communication",21625,2705,"GO:0009987"
"query_1",TRUE,0.000454845620167527,290,2828,65,0.022984441301273,0.224137931034483,"GO:0009416","GO:BP","response to light stimulus",21625,3466,"GO:0009314"
"query_1",TRUE,0.000875379741425215,379,2828,79,0.0279349363507779,0.20844327176781,"GO:1901605","GO:BP","alpha-amino acid metabolic process",21625,21311,"GO:0006520,GO:0019752"
"query_1",TRUE,0.00100566047461378,90,2828,27,0.00954738330975955,0.3,"GO:0015849","GO:BP","organic acid transport",21625,4934,"GO:0006810"
"query_1",TRUE,0.00100566047461378,340,2828,72,0.0254596888260255,0.211764705882353,"GO:0170033","GO:BP","L-amino acid metabolic process",21625,20020,"GO:1901605"
"query_1",TRUE,0.00100566047461378,57,2828,20,0.00707213578500707,0.350877192982456,"GO:1905039","GO:BP","carboxylic acid transmembrane transport",21625,23926,"GO:0046942,GO:1903825"
"query_1",TRUE,0.00100566047461378,57,2828,20,0.00707213578500707,0.350877192982456,"GO:1903825","GO:BP","organic acid transmembrane transport",21625,22966,"GO:0015849,GO:0055085"
"query_1",TRUE,0.00100566047461378,21,2828,11,0.00388967468175389,0.523809523809524,"GO:0009644","GO:BP","response to high light intensity",21625,3548,"GO:0009642"
"query_1",TRUE,0.00100566047461378,352,2828,74,0.0261669024045262,0.210227272727273,"GO:0170039","GO:BP","proteinogenic amino acid metabolic process",21625,20026,"GO:0006520,GO:0019752"
"query_1",TRUE,0.00100566047461378,40,2828,16,0.00565770862800566,0.4,"GO:2000022","GO:BP","regulation of jasmonic acid mediated signaling pathway",21625,24948,"GO:0009867,GO:0009966"
"query_1",TRUE,0.00100566047461378,549,2828,106,0.0374823196605375,0.193078324225865,"GO:0051604","GO:BP","protein maturation",21625,13631,"GO:0010467,GO:0019538"
"query_1",TRUE,0.00100566047461378,90,2828,27,0.00954738330975955,0.3,"GO:0046942","GO:BP","carboxylic acid transport",21625,12271,"GO:0015711,GO:0015849"
"query_1",TRUE,0.00103869779229531,53,2828,19,0.00671852899575672,0.358490566037736,"GO:0000097","GO:BP","sulfur amino acid biosynthetic process",21625,43,"GO:0000096,GO:0044272,GO:0046394"
"query_1",TRUE,0.00117512608946966,336,2828,71,0.0251060820367751,0.211309523809524,"GO:0006979","GO:BP","response to oxidative stress",21625,2591,"GO:0006950"
"query_1",TRUE,0.00127953530935102,29,2828,13,0.0045968882602546,0.448275862068966,"GO:0010027","GO:BP","thylakoid membrane organization",21625,3823,"GO:0009668"
"query_1",TRUE,0.00127953530935102,29,2828,13,0.0045968882602546,0.448275862068966,"GO:0009668","GO:BP","plastid membrane organization",21625,3569,"GO:0009657,GO:0061024"
"query_1",TRUE,0.00166159008492597,310,2828,66,0.0233380480905233,0.212903225806452,"GO:0009314","GO:BP","response to radiation",21625,3446,"GO:0009628"
"query_1",TRUE,0.0025406441321195,13,2828,8,0.00282885431400283,0.615384615384615,"GO:0071267","GO:BP","L-methionine salvage",21625,16294,"GO:0043102,GO:0071265"
"query_1",TRUE,0.0025406441321195,13,2828,8,0.00282885431400283,0.615384615384615,"GO:0043102","GO:BP","amino acid salvage",21625,10435,"GO:0008652,GO:0043094"
"query_1",TRUE,0.0025406441321195,13,2828,8,0.00282885431400283,0.615384615384615,"GO:0019509","GO:BP","L-methionine salvage from methylthioadenosine",21625,5817,"GO:0071267"
"query_1",TRUE,0.00278340435957884,31,2828,13,0.0045968882602546,0.419354838709677,"GO:0006563","GO:BP","L-serine metabolic process",21625,2274,"GO:0009069,GO:0170033,GO:0170039"
"query_1",TRUE,0.00280953323853636,106,2828,29,0.0102545968882603,0.273584905660377,"GO:0009617","GO:BP","response to bacterium",21625,3529,"GO:0051707"
"query_1",TRUE,0.0030611238115996,329,2828,68,0.024045261669024,0.206686930091185,"GO:0006790","GO:BP","sulfur compound metabolic process",21625,2468,"GO:0008152"
"query_1",TRUE,0.00314410947799909,166,2828,40,0.0141442715700141,0.240963855421687,"GO:0015711","GO:BP","organic anion transport",21625,4807,"GO:0006810"
"query_1",TRUE,0.00334376357300781,1001,2828,172,0.0608203677510608,0.171828171828172,"GO:0070887","GO:BP","cellular response to chemical stimulus",21625,16130,"GO:0042221,GO:0051716"
"query_1",TRUE,0.00383040458156071,2396,2828,373,0.131895332390382,0.15567612687813,"GO:0016310","GO:BP","phosphorylation",21625,5173,"GO:0006796"
"query_1",TRUE,0.00386053059885137,17,2828,9,0.00318246110325318,0.529411764705882,"GO:0009773","GO:BP","photosynthetic electron transport in photosystem I",21625,3652,"GO:0009767"
"query_1",TRUE,0.00403660817742356,54,2828,18,0.00636492220650637,0.333333333333333,"GO:0005982","GO:BP","starch metabolic process",21625,1855,"GO:0044042"
"query_1",TRUE,0.00442331552714528,64,2828,20,0.00707213578500707,0.3125,"GO:0051084","GO:BP","'de novo' post-translational protein folding",21625,13308,"GO:0006458"
"query_1",TRUE,0.00442331552714528,14,2828,8,0.00282885431400283,0.571428571428571,"GO:0006995","GO:BP","cellular response to nitrogen starvation",21625,2597,"GO:0009267,GO:0043562"
"query_1",TRUE,0.00442331552714528,14,2828,8,0.00282885431400283,0.571428571428571,"GO:0010207","GO:BP","photosystem II assembly",21625,3976,"GO:0019684,GO:0065003"
"query_1",TRUE,0.00442331552714528,14,2828,8,0.00282885431400283,0.571428571428571,"GO:0071265","GO:BP","L-methionine biosynthetic process",21625,16292,"GO:0009086"
"query_1",TRUE,0.00442331552714528,64,2828,20,0.00707213578500707,0.3125,"GO:0051085","GO:BP","chaperone cofactor-dependent protein refolding",21625,13309,"GO:0051084,GO:0061077"
"query_1",TRUE,0.00552988253278097,519,2828,97,0.0342998585572843,0.186897880539499,"GO:0032787","GO:BP","monocarboxylic acid metabolic process",21625,7765,"GO:0019752"
"query_1",TRUE,0.00552988253278097,65,2828,20,0.00707213578500707,0.307692307692308,"GO:0043094","GO:BP","metabolic compound salvage",21625,10428,"GO:0009058"
"query_1",TRUE,0.00596171357637955,155,2828,37,0.0130834512022631,0.238709677419355,"GO:0044272","GO:BP","sulfur compound biosynthetic process",21625,10846,"GO:0006790,GO:0009058"
"query_1",TRUE,0.00598276968972071,172,2828,40,0.0141442715700141,0.232558139534884,"GO:0080134","GO:BP","regulation of response to stress",21625,17581,"GO:0006950,GO:0048583"
"query_1",TRUE,0.00676285111010249,6,2828,5,0.00176803394625177,0.833333333333333,"GO:0046506","GO:BP","sulfolipid biosynthetic process",21625,12044,"GO:0008610,GO:0044272,GO:0046505"
"query_1",TRUE,0.00676285111010249,6,2828,5,0.00176803394625177,0.833333333333333,"GO:0046505","GO:BP","sulfolipid metabolic process",21625,12043,"GO:0006629,GO:0006790"
"query_1",TRUE,0.00679820259347596,22,2828,10,0.00353606789250354,0.454545454545455,"GO:0019682","GO:BP","glyceraldehyde-3-phosphate metabolic process",21625,5968,"GO:0006081,GO:0006796,GO:0019637,GO:1901135"
"query_1",TRUE,0.0069970093395615,26,2828,11,0.00388967468175389,0.423076923076923,"GO:0016117","GO:BP","carotenoid biosynthetic process",21625,5110,"GO:0016109,GO:0016116,GO:0046148"
"query_1",TRUE,0.0069970093395615,26,2828,11,0.00388967468175389,0.423076923076923,"GO:0016109","GO:BP","tetraterpenoid biosynthetic process",21625,5102,"GO:0016108,GO:0016114"
"query_1",TRUE,0.0072378155119992,15,2828,8,0.00282885431400283,0.533333333333333,"GO:0043467","GO:BP","regulation of generation of precursor metabolites and energy",21625,10618,"GO:0006091,GO:0019222"
"query_1",TRUE,0.0072378155119992,57,2828,18,0.00636492220650637,0.31578947368421,"GO:0048511","GO:BP","rhythmic process",21625,12629,"GO:0008150"
"query_1",TRUE,0.00756251264119211,48,2828,16,0.00565770862800566,0.333333333333333,"GO:0006986","GO:BP","response to unfolded protein",21625,2595,"GO:0035966"
"query_1",TRUE,0.00756251264119211,1579,2828,253,0.0894625176803395,0.160227992400253,"GO:0006468","GO:BP","protein phosphorylation",21625,2199,"GO:0016310,GO:0036211"
"query_1",TRUE,0.00756251264119211,39,2828,14,0.00495049504950495,0.358974358974359,"GO:0015977","GO:BP","carbon fixation",21625,5034,"GO:0008152"
"query_1",TRUE,0.00756251264119211,82,2828,23,0.00813295615275813,0.280487804878049,"GO:0009611","GO:BP","response to wounding",21625,3525,"GO:0006950"
"query_1",TRUE,0.0081587109013216,53,2828,17,0.00601131541725601,0.320754716981132,"GO:0035966","GO:BP","response to topologically incorrect protein",21625,9287,"GO:0006950"
"query_1",TRUE,0.00824389176947721,12,2828,7,0.00247524752475248,0.583333333333333,"GO:0042548","GO:BP","regulation of photosynthesis, light reaction",21625,10146,"GO:0010109,GO:0019684,GO:0043467"
"query_1",TRUE,0.0084097729981783,88,2828,24,0.00848656294200849,0.272727272727273,"GO:0061077","GO:BP","chaperone-mediated protein folding",21625,14977,"GO:0006457"
"query_1",TRUE,0.0084097729981783,9,2828,6,0.00212164073550212,0.666666666666667,"GO:0019288","GO:BP","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",21625,5623,"GO:0009240,GO:0019682"
"query_1",TRUE,0.00908097633590355,607,2828,109,0.0385431400282885,0.179571663920923,"GO:0006520","GO:BP","amino acid metabolic process",21625,2233,"GO:0044238"
"query_1",TRUE,0.00939844888003407,94,2828,25,0.00884016973125884,0.265957446808511,"GO:0042742","GO:BP","defense response to bacterium",21625,10242,"GO:0009617,GO:0098542"
"query_1",TRUE,0.0108471447179596,45,2828,15,0.0053041018387553,0.333333333333333,"GO:0009642","GO:BP","response to light intensity",21625,3546,"GO:0009416"
"query_1",TRUE,0.0123966026693432,55,2828,17,0.00601131541725601,0.309090909090909,"GO:0009070","GO:BP","serine family amino acid biosynthetic process",21625,3232,"GO:0009069,GO:1901607"
"query_1",TRUE,0.012666387649076,60,2828,18,0.00636492220650637,0.3,"GO:0009767","GO:BP","photosynthetic electron transport chain",21625,3648,"GO:0019684,GO:0022900"
"query_1",TRUE,0.0127064903720808,20,2828,9,0.00318246110325318,0.45,"GO:0019344","GO:BP","cysteine biosynthetic process",21625,5676,"GO:0000097,GO:0006534,GO:0009070"
"query_1",TRUE,0.0127064903720808,20,2828,9,0.00318246110325318,0.45,"GO:0009863","GO:BP","salicylic acid mediated signaling pathway",21625,3718,"GO:0007165,GO:0071446"
"query_1",TRUE,0.0136882894804344,234,2828,49,0.0173267326732673,0.209401709401709,"GO:1901607","GO:BP","alpha-amino acid biosynthetic process",21625,21313,"GO:0008652,GO:0046394,GO:1901605"
"query_1",TRUE,0.013785071599183,37,2828,13,0.0045968882602546,0.351351351351351,"GO:0006833","GO:BP","water transport",21625,2496,"GO:0042044"
"query_1",TRUE,0.013785071599183,37,2828,13,0.0045968882602546,0.351351351351351,"GO:0042044","GO:BP","fluid transport",21625,9845,"GO:0006810"
"query_1",TRUE,0.0137898567455426,113,2828,28,0.0099009900990099,0.247787610619469,"GO:0031347","GO:BP","regulation of defense response",21625,7099,"GO:0006952,GO:0080134"
"query_1",TRUE,0.0137898567455426,13,2828,7,0.00247524752475248,0.538461538461538,"GO:0006020","GO:BP","inositol metabolic process",21625,1891,"GO:0019751"
"query_1",TRUE,0.015280573247823,42,2828,14,0.00495049504950495,0.333333333333333,"GO:0015718","GO:BP","monocarboxylic acid transport",21625,4814,"GO:0046942"
"query_1",TRUE,0.0156723654222094,1035,2828,171,0.0604667609618105,0.165217391304348,"GO:0019637","GO:BP","organophosphate metabolic process",21625,5929,"GO:0006793"
"query_1",TRUE,0.0167772447489725,77,2828,21,0.00742574257425743,0.272727272727273,"GO:0042026","GO:BP","protein refolding",21625,9841,"GO:0006457"
"query_1",TRUE,0.0167772447489725,17,2828,8,0.00282885431400283,0.470588235294118,"GO:2000031","GO:BP","regulation of salicylic acid mediated signaling pathway",21625,24957,"GO:0009863,GO:0009966"
"query_1",TRUE,0.0167772447489725,367,2828,70,0.0247524752475248,0.190735694822888,"GO:0009636","GO:BP","response to toxic substance",21625,3540,"GO:0042221"
"query_1",TRUE,0.0185442428916816,287,2828,57,0.0201555869872702,0.198606271777003,"GO:0008652","GO:BP","amino acid biosynthetic process",21625,3209,"GO:0006520,GO:0009058"
"query_1",TRUE,0.0201747868073952,105,2828,26,0.00919377652050919,0.247619047619048,"GO:0015698","GO:BP","inorganic anion transport",21625,4794,"GO:0006810"
"query_1",TRUE,0.022783052860556,14,2828,7,0.00247524752475248,0.5,"GO:0030388","GO:BP","fructose 1,6-bisphosphate metabolic process",21625,6748,"GO:0006796,GO:0019637,GO:1901135"
"query_1",TRUE,0.0231438196962491,340,2828,65,0.022984441301273,0.191176470588235,"GO:0098754","GO:BP","detoxification",21625,18624,"GO:0008150,GO:0009636"
"query_1",TRUE,0.0235498834174247,74,2828,20,0.00707213578500707,0.27027027027027,"GO:0042180","GO:BP","ketone metabolic process",21625,9916,"GO:0008152"
"query_1",TRUE,0.0235498834174247,74,2828,20,0.00707213578500707,0.27027027027027,"GO:0006458","GO:BP","'de novo' protein folding",21625,2196,"GO:0006457"
"query_1",TRUE,0.0243622407640612,360,2828,68,0.024045261669024,0.188888888888889,"GO:0033993","GO:BP","response to lipid",21625,8310,"GO:0042221"
"query_1",TRUE,0.0243661092464605,49,2828,15,0.0053041018387553,0.306122448979592,"GO:0009751","GO:BP","response to salicylic acid",21625,3633,"GO:1901700"
"query_1",TRUE,0.0244606378539845,18,2828,8,0.00282885431400283,0.444444444444444,"GO:0016036","GO:BP","cellular response to phosphate starvation",21625,5048,"GO:0009267"
"query_1",TRUE,0.0244606378539845,18,2828,8,0.00282885431400283,0.444444444444444,"GO:0043562","GO:BP","cellular response to nitrogen levels",21625,10674,"GO:0031669"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0034032","GO:BP","purine nucleoside bisphosphate metabolic process",21625,8315,"GO:0033865,GO:0072521"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0034035","GO:BP","purine ribonucleoside bisphosphate metabolic process",21625,8318,"GO:0033875,GO:0034032"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0033865","GO:BP","nucleoside bisphosphate metabolic process",21625,8302,"GO:0006753"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0006000","GO:BP","fructose metabolic process",21625,1873,"GO:0019318"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0051290","GO:BP","protein heterotetramerization",21625,13440,"GO:0051262,GO:0051291"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0006021","GO:BP","inositol biosynthetic process",21625,1892,"GO:0006020,GO:0046173"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0033875","GO:BP","ribonucleoside bisphosphate metabolic process",21625,8305,"GO:0033865"
"query_1",TRUE,0.0255222476907747,11,2828,6,0.00212164073550212,0.545454545454545,"GO:0015969","GO:BP","guanosine tetraphosphate metabolic process",21625,5026,"GO:0009150,GO:0034035"
"query_1",TRUE,0.0255222476907747,219,2828,45,0.0159123055162659,0.205479452054795,"GO:0008654","GO:BP","phospholipid biosynthetic process",21625,3211,"GO:0006644,GO:0008610,GO:0090407"
"query_1",TRUE,0.0255222476907747,130,2828,30,0.0106082036775106,0.230769230769231,"GO:0009620","GO:BP","response to fungus",21625,3530,"GO:0051707"
"query_1",TRUE,0.0255222476907747,45,2828,14,0.00495049504950495,0.311111111111111,"GO:0045454","GO:BP","cell redox homeostasis",21625,11222,"GO:0019725"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0009704","GO:BP","de-etiolation",21625,3590,"GO:0009416,GO:0009640"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0046503","GO:BP","glycerolipid catabolic process",21625,12041,"GO:0016042,GO:0046486"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0009862","GO:BP","systemic acquired resistance, salicylic acid mediated signaling pathway",21625,3717,"GO:0009627,GO:0009863"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0010196","GO:BP","nonphotochemical quenching",21625,3966,"GO:1990066"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0051291","GO:BP","protein heterooligomerization",21625,13441,"GO:0051259"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:1990066","GO:BP","energy quenching",21625,24635,"GO:0009416"
"query_1",TRUE,0.0255222476907747,5,2828,4,0.00141442715700141,0.8,"GO:0006145","GO:BP","purine nucleobase catabolic process",21625,1984,"GO:0006144,GO:0046113,GO:0072523"
"query_1",TRUE,0.0274029238773184,619,2828,107,0.0378359264497878,0.172859450726979,"GO:0090407","GO:BP","organophosphate biosynthetic process",21625,18037,"GO:0009058,GO:0019637"
"query_1",TRUE,0.0274029238773184,92,2828,23,0.00813295615275813,0.25,"GO:0140115","GO:BP","export across plasma membrane",21625,19412,"GO:0055085,GO:0140352"
"query_1",TRUE,0.0275628879577155,345,2828,65,0.022984441301273,0.188405797101449,"GO:0048583","GO:BP","regulation of response to stimulus",21625,12687,"GO:0050789,GO:0050896"
"query_1",TRUE,0.027660842264253,27,2828,10,0.00353606789250354,0.37037037037037,"GO:0006534","GO:BP","cysteine metabolic process",21625,2247,"GO:0000096,GO:1901605"
"query_1",TRUE,0.0281498007475756,8,2828,5,0.00176803394625177,0.625,"GO:0019264","GO:BP","glycine biosynthetic process from serine",21625,5604,"GO:0006545,GO:0006563"
"query_1",TRUE,0.0281498007475756,8,2828,5,0.00176803394625177,0.625,"GO:0005983","GO:BP","starch catabolic process",21625,1856,"GO:0005982,GO:0009251"
"query_1",TRUE,0.0281498007475756,8,2828,5,0.00176803394625177,0.625,"GO:0070417","GO:BP","cellular response to cold",21625,15881,"GO:0009409,GO:0033554"
"query_1",TRUE,0.0292737758927797,173,2828,37,0.0130834512022631,0.213872832369942,"GO:0007166","GO:BP","cell surface receptor signaling pathway",21625,2717,"GO:0007165"
"query_1",TRUE,0.0293200146849799,15,2828,7,0.00247524752475248,0.466666666666667,"GO:0000103","GO:BP","sulfate assimilation",21625,46,"GO:0006790"
"query_1",TRUE,0.0315296387122645,110,2828,26,0.00919377652050919,0.236363636363636,"GO:0006865","GO:BP","amino acid transport",21625,2518,"GO:0006810"
"query_1",TRUE,0.0315296387122645,127,2828,29,0.0102545968882603,0.228346456692913,"GO:0008643","GO:BP","carbohydrate transport",21625,3207,"GO:0006810"
"query_1",TRUE,0.0341274084376177,105,2828,25,0.00884016973125884,0.238095238095238,"GO:0003333","GO:BP","amino acid transmembrane transport",21625,1751,"GO:0006865,GO:0055085"
"query_1",TRUE,0.0342333082030095,83,2828,21,0.00742574257425743,0.253012048192771,"GO:0170035","GO:BP","L-amino acid catabolic process",21625,20022,"GO:0170033,GO:1901606"
"query_1",TRUE,0.0348671378251879,128,2828,29,0.0102545968882603,0.2265625,"GO:0010817","GO:BP","regulation of hormone levels",21625,4412,"GO:0065008"
"query_1",TRUE,0.0350080947010436,111,2828,26,0.00919377652050919,0.234234234234234,"GO:1901698","GO:BP","response to nitrogen compound",21625,21369,"GO:0042221"
"query_1",TRUE,0.0350080947010436,552,2828,96,0.0339462517680339,0.173913043478261,"GO:0044419","GO:BP","biological process involved in interspecies interaction between organisms",21625,10892,"GO:0008150"
"query_1",TRUE,0.0361941814600168,47,2828,14,0.00495049504950495,0.297872340425532,"GO:0009640","GO:BP","photomorphogenesis",21625,3544,"GO:0009639,GO:0009791"
"query_1",TRUE,0.0365273427503396,24,2828,9,0.00318246110325318,0.375,"GO:1901663","GO:BP","quinone biosynthetic process",21625,21349,"GO:0042181,GO:1901661"
