"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.00677199363952699,16538,4310,3010,0.698375870069606,0.182005079211513,"GO:0005488","GO:MF","binding",24540,1450,"GO:0003674"
"query_1",TRUE,0.0101311781137994,112,4310,36,0.00835266821345708,0.321428571428571,"GO:0015605","GO:MF","organophosphate ester transmembrane transporter activity",24540,2584,"GO:0022857"
"query_1",TRUE,0.010680550317631,2596,4310,524,0.121577726218097,0.201848998459168,"GO:0016301","GO:MF","kinase activity",24540,2705,"GO:0016772"
"query_1",TRUE,0.0155839077470462,12,4310,8,0.00185614849187935,0.666666666666667,"GO:0030955","GO:MF","potassium ion binding",24540,3829,"GO:0031420"
"query_1",TRUE,0.0155839077470462,12,4310,8,0.00185614849187935,0.666666666666667,"GO:0004743","GO:MF","pyruvate kinase activity",24540,998,"GO:0016773"
"query_1",TRUE,0.0215329363337227,1919,4310,393,0.0911832946635731,0.204794163626889,"GO:0004672","GO:MF","protein kinase activity",24540,947,"GO:0016301,GO:0016773,GO:0140096"
"query_1",TRUE,0.0295791679107071,102,4310,32,0.0074245939675174,0.313725490196078,"GO:0051015","GO:MF","actin filament binding",24540,7369,"GO:0003779,GO:0044877"
"query_1",TRUE,0.0295791679107071,4168,4310,807,0.187238979118329,0.193618042226488,"GO:0043169","GO:MF","cation binding",24540,5226,"GO:0043167"
"query_1",TRUE,0.0309249520139132,8,4310,6,0.00139211136890951,0.75,"GO:0004143","GO:MF","ATP-dependent diacylglycerol kinase activity",24540,604,"GO:0001727,GO:0016773"
"query_1",TRUE,0.0309249520139132,3280,4310,643,0.149187935034803,0.196036585365854,"GO:0003677","GO:MF","DNA binding",24540,312,"GO:0003676"
"query_1",TRUE,0.0309249520139132,66,4310,23,0.00533642691415313,0.348484848484849,"GO:0001727","GO:MF","lipid kinase activity",24540,228,"GO:0016301"
"query_1",TRUE,0.0309249520139132,47,4310,18,0.00417633410672854,0.382978723404255,"GO:0015020","GO:MF","glucuronosyltransferase activity",24540,2225,"GO:0008194,GO:0016758"
"query_1",TRUE,0.0309249520139132,16,4310,9,0.00208816705336427,0.5625,"GO:0099094","GO:MF","ligand-gated monoatomic cation channel activity",24540,8540,"GO:0005261,GO:0015276"
"query_1",TRUE,0.0335983109315653,40,4310,16,0.0037122969837587,0.4,"GO:0004707","GO:MF","MAP kinase activity",24540,969,"GO:0004674"
"query_1",TRUE,0.0335983109315653,4132,4310,798,0.185150812064965,0.193126815101646,"GO:0046872","GO:MF","metal ion binding",24540,5702,"GO:0043169"
"query_1",TRUE,0.0382400526350422,17,4310,9,0.00208816705336427,0.529411764705882,"GO:0016297","GO:MF","fatty acyl-[ACP] hydrolase activity",24540,2702,"GO:0016790"
"query_1",TRUE,0.0382400526350422,690,4310,153,0.0354988399071926,0.221739130434783,"GO:0019787","GO:MF","ubiquitin-like protein transferase activity",24540,3456,"GO:0016755,GO:0140096"
"query_1",TRUE,0.0382400526350422,14,4310,8,0.00185614849187935,0.571428571428571,"GO:0022839","GO:MF","monoatomic ion-gated channel activity",24540,3542,"GO:0022834"
"query_1",TRUE,0.0382400526350422,14,4310,8,0.00185614849187935,0.571428571428571,"GO:0031420","GO:MF","alkali metal ion binding",24540,3877,"GO:0046872"
"query_1",TRUE,0.0382400526350422,14,4310,8,0.00185614849187935,0.571428571428571,"GO:0005227","GO:MF","calcium-activated cation channel activity",24540,1334,"GO:0022839,GO:0099094"
"query_1",TRUE,0.0382400526350422,663,4310,148,0.034338747099768,0.223227752639517,"GO:0004842","GO:MF","ubiquitin-protein transferase activity",24540,1083,"GO:0019787"
"query_1",TRUE,0.0382400526350422,4,4310,4,0.000928074245939675,1,"GO:0016040","GO:MF","glutamate synthase (NADH) activity",24540,2640,"GO:0015930"
"query_1",TRUE,0.0402530396948254,81,4310,26,0.00603248259860789,0.320987654320988,"GO:0019888","GO:MF","protein phosphatase regulator activity",24540,3490,"GO:0004721,GO:0019208"
"query_1",TRUE,0.0480327473326332,82,4310,26,0.00603248259860789,0.317073170731707,"GO:0019208","GO:MF","phosphatase regulator activity",24540,3419,"GO:0016791,GO:0030234"
