"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.028489867017965,13,6940,11,0.0015850144092219,0.846153846153846,"GO:0034309","GO:BP","primary alcohol biosynthetic process",21625,8500,"GO:0034308,GO:0046165"
"query_1",TRUE,0.0296532755631082,48,6940,28,0.00403458213256484,0.583333333333333,"GO:0006986","GO:BP","response to unfolded protein",21625,2595,"GO:0035966"
"query_1",TRUE,0.031952320360846,46,6940,27,0.00389048991354467,0.58695652173913,"GO:0046854","GO:BP","phosphatidylinositol phosphate biosynthetic process",21625,12238,"GO:0006661"
"query_1",TRUE,0.0355857045899524,170,6940,77,0.0110951008645533,0.452941176470588,"GO:0009657","GO:BP","plastid organization",21625,3558,"GO:0006996"
"query_1",TRUE,0.0362560796611293,716,6940,274,0.0394812680115274,0.38268156424581,"GO:0009628","GO:BP","response to abiotic stimulus",21625,3535,"GO:0050896"
"query_1",TRUE,0.040084125140962,10,6940,9,0.00129682997118156,0.9,"GO:1900865","GO:BP","chloroplast RNA modification",21625,20733,"GO:0009451"
"query_1",TRUE,3.1973937518088e-16,8776,6936,3253,0.469002306805075,0.37067000911577,"GO:0005737","GO:CC","cytoplasm",20598,304,"GO:0005622,GO:0110165"
"query_1",TRUE,4.22303311042983e-05,11276,6936,3972,0.572664359861592,0.352252571833984,"GO:0043227","GO:CC","membrane-bounded organelle",20598,1841,"GO:0043226"
"query_1",TRUE,4.72691686889038e-05,11250,6936,3960,0.570934256055363,0.352,"GO:0043231","GO:CC","intracellular membrane-bounded organelle",20598,1845,"GO:0043227,GO:0043229"
"query_1",TRUE,0.000450732854088548,1564,6936,610,0.0879469434832757,0.39002557544757,"GO:0009536","GO:CC","plastid",20598,597,"GO:0005737,GO:0043231"
"query_1",TRUE,0.000450732854088548,14504,6936,5024,0.724336793540946,0.346387203530061,"GO:0005622","GO:CC","intracellular anatomical structure",20598,232,"GO:0110165"
"query_1",TRUE,0.000582430405619547,1377,6936,540,0.0778546712802768,0.392156862745098,"GO:0009507","GO:CC","chloroplast",20598,569,"GO:0009536"
"query_1",TRUE,0.00202832681802274,1481,6936,572,0.0824682814302191,0.386225523295071,"GO:0005829","GO:CC","cytosol",20598,367,"GO:0005737,GO:0110165"
"query_1",TRUE,0.00484757354123002,17,6936,14,0.00201845444059977,0.823529411764706,"GO:0009898","GO:CC","cytoplasmic side of plasma membrane",20598,635,"GO:0005886,GO:0098562"
"query_1",TRUE,0.0349258449983221,19,6936,14,0.00201845444059977,0.736842105263158,"GO:0098562","GO:CC","cytoplasmic side of membrane",20598,3129,"GO:0098552"
"query_1",TRUE,4.6035850293758e-14,677,7962,324,0.0406932931424265,0.478581979320532,"GO:0003729","GO:MF","mRNA binding",24540,338,"GO:0003723"
"query_1",TRUE,5.11654206512512e-08,5352,7962,1934,0.24290379301683,0.36136023916293,"GO:0005515","GO:MF","protein binding",24540,1462,"GO:0005488"
"query_1",TRUE,8.94169418228535e-05,2312,7962,862,0.108264255212258,0.372837370242215,"GO:0003723","GO:MF","RNA binding",24540,333,"GO:0003676"
"query_1",TRUE,0.00122472435513286,752,7962,303,0.0380557648831952,0.402925531914894,"GO:0008270","GO:MF","zinc ion binding",24540,1607,"GO:0046914"
"query_1",TRUE,0.00122472435513286,4132,7962,1466,0.184124591811103,0.354791868344627,"GO:0046872","GO:MF","metal ion binding",24540,5702,"GO:0043169"
"query_1",TRUE,0.00123053336941779,4168,7962,1477,0.185506154232605,0.35436660268714,"GO:0043169","GO:MF","cation binding",24540,5226,"GO:0043167"
"query_1",TRUE,0.00177444013160376,582,7962,239,0.0300175835217282,0.410652920962199,"GO:0016791","GO:MF","phosphatase activity",24540,2921,"GO:0042578"
"query_1",TRUE,0.0113069661323397,50,7962,30,0.00376789751318764,0.6,"GO:0106290","GO:MF","trans-cinnamate-CoA ligase activity",24540,9073,"GO:0016405"
"query_1",TRUE,0.0113069661323397,50,7962,30,0.00376789751318764,0.6,"GO:0016207","GO:MF","4-coumarate-CoA ligase activity",24540,2672,"GO:0016405,GO:0016878"
"query_1",TRUE,0.0113069661323397,658,7962,261,0.0327807083647325,0.396656534954407,"GO:0042578","GO:MF","phosphoric ester hydrolase activity",24540,5125,"GO:0016788"
"query_1",TRUE,0.0220070317001397,56,7962,32,0.00401909068073348,0.571428571428571,"GO:0016405","GO:MF","CoA-ligase activity",24540,2718,"GO:0016877"
"query_1",TRUE,0.0278827877427802,59,7962,33,0.00414468726450641,0.559322033898305,"GO:0016878","GO:MF","acid-thiol ligase activity",24540,2990,"GO:0016877"
"query_1",TRUE,0.0434174410182422,84,7962,43,0.00540065310223562,0.511904761904762,"GO:0016877","GO:MF","ligase activity, forming carbon-sulfur bonds",24540,2989,"GO:0016874"
