"term_id","term_name","source","p_value","intersection_size","query_size","term_size","precision","recall"
"GO:0036211","protein modification process","GO:BP",0.00356118754863654,503,3260,2877,0.154294478527607,0.174834897462635
"GO:0006950","response to stress","GO:BP",0.00375502242014315,411,3260,2309,0.126073619631902,0.177999133824166
"GO:0031408","oxylipin biosynthetic process","GO:BP",0.004406170517865,12,3260,25,0.00368098159509202,0.48
"GO:0031407","oxylipin metabolic process","GO:BP",0.004406170517865,12,3260,25,0.00368098159509202,0.48
"GO:0051084","'de novo' post-translational protein folding","GO:BP",0.004406170517865,22,3260,64,0.00674846625766871,0.34375
"GO:0051085","chaperone cofactor-dependent protein refolding","GO:BP",0.004406170517865,22,3260,64,0.00674846625766871,0.34375
"GO:0009867","jasmonic acid mediated signaling pathway","GO:BP",0.00465895426943182,24,3260,73,0.00736196319018405,0.328767123287671
"GO:0006986","response to unfolded protein","GO:BP",0.00494020787873285,18,3260,48,0.00552147239263804,0.375
"GO:0005984","disaccharide metabolic process","GO:BP",0.00516444332350559,32,3260,110,0.0098159509202454,0.290909090909091
"GO:1901701","cellular response to oxygen-containing compound","GO:BP",0.00516444332350559,74,3260,324,0.0226993865030675,0.228395061728395
"GO:0048580","regulation of post-embryonic development","GO:BP",0.00694724038496966,35,3260,126,0.0107361963190184,0.277777777777778
"GO:0009308","amine metabolic process","GO:BP",0.00785917546625218,34,3260,122,0.0104294478527607,0.278688524590164
"GO:0071395","cellular response to jasmonic acid stimulus","GO:BP",0.00827070258201344,24,3260,76,0.00736196319018405,0.31578947368421
"GO:0051239","regulation of multicellular organismal process","GO:BP",0.00827070258201344,44,3260,172,0.0134969325153374,0.255813953488372
"GO:0071398","cellular response to fatty acid","GO:BP",0.00827070258201344,24,3260,76,0.00736196319018405,0.31578947368421
"GO:0009311","oligosaccharide metabolic process","GO:BP",0.00827070258201344,32,3260,113,0.0098159509202454,0.283185840707965
"GO:0098542","defense response to other organism","GO:BP",0.0096749626309629,89,3260,414,0.0273006134969325,0.214975845410628
"GO:0070542","response to fatty acid","GO:BP",0.0096749626309629,26,3260,86,0.00797546012269939,0.302325581395349
"GO:0009753","response to jasmonic acid","GO:BP",0.0096749626309629,26,3260,86,0.00797546012269939,0.302325581395349
"GO:2000026","regulation of multicellular organismal development","GO:BP",0.0100869441250316,35,3260,129,0.0107361963190184,0.271317829457364
"GO:0005991","trehalose metabolic process","GO:BP",0.0105045350512257,17,3260,47,0.00521472392638037,0.361702127659574
"GO:0006629","lipid metabolic process","GO:BP",0.0112463067109997,234,3260,1263,0.0717791411042945,0.185273159144893
"GO:0071396","cellular response to lipid","GO:BP",0.0125077175043724,58,3260,249,0.0177914110429448,0.232931726907631
"GO:0000160","phosphorelay signal transduction system","GO:BP",0.0125077175043724,46,3260,186,0.0141104294478528,0.247311827956989
"GO:0042537","benzene-containing compound metabolic process","GO:BP",0.0125077175043724,18,3260,52,0.00552147239263804,0.346153846153846
"GO:0170035","L-amino acid catabolic process","GO:BP",0.0125077175043724,25,3260,83,0.00766871165644172,0.301204819277108
"GO:0034620","cellular response to unfolded protein","GO:BP",0.0134470785343347,16,3260,44,0.0049079754601227,0.363636363636364
"GO:0008300","isoprenoid catabolic process","GO:BP",0.0134470785343347,13,3260,32,0.00398773006134969,0.40625
"GO:0016101","diterpenoid metabolic process","GO:BP",0.0144061235291726,19,3260,57,0.00582822085889571,0.333333333333333
"GO:0046777","protein autophosphorylation","GO:BP",0.0148900978399076,23,3260,75,0.00705521472392638,0.306666666666667
"GO:0035966","response to topologically incorrect protein","GO:BP",0.0152658321299553,18,3260,53,0.00552147239263804,0.339622641509434
"GO:0005992","trehalose biosynthetic process","GO:BP",0.0171752572760727,16,3260,45,0.0049079754601227,0.355555555555556
"GO:0120254","olefinic compound metabolic process","GO:BP",0.0171857894250423,12,3260,29,0.00368098159509202,0.413793103448276
"GO:0006796","phosphate-containing compound metabolic process","GO:BP",0.0185686466827358,569,3260,3358,0.174539877300613,0.169446098868374
"GO:0009065","glutamine family amino acid catabolic process","GO:BP",0.0186053106533308,8,3260,15,0.00245398773006135,0.533333333333333
"GO:0006793","phosphorus metabolic process","GO:BP",0.0186943495696541,569,3260,3359,0.174539877300613,0.169395653468294
"GO:0008037","cell recognition","GO:BP",0.0213287862183362,21,3260,68,0.00644171779141104,0.308823529411765
"GO:0048544","recognition of pollen","GO:BP",0.0213287862183362,21,3260,68,0.00644171779141104,0.308823529411765
"GO:0009966","regulation of signal transduction","GO:BP",0.0237074112558035,43,3260,177,0.0131901840490798,0.242937853107345
"GO:0006720","isoprenoid metabolic process","GO:BP",0.0239609473065044,53,3260,230,0.0162576687116564,0.230434782608696
"GO:0046352","disaccharide catabolic process","GO:BP",0.0239609473065044,9,3260,19,0.00276073619631902,0.473684210526316
"GO:0009313","oligosaccharide catabolic process","GO:BP",0.0239609473065044,9,3260,19,0.00276073619631902,0.473684210526316
"GO:0023051","regulation of signaling","GO:BP",0.0254663110798958,43,3260,178,0.0131901840490798,0.241573033707865
"GO:0010646","regulation of cell communication","GO:BP",0.0254663110798958,43,3260,178,0.0131901840490798,0.241573033707865
"GO:0006458","'de novo' protein folding","GO:BP",0.026605499555662,22,3260,74,0.00674846625766871,0.297297297297297
"GO:0043412","macromolecule modification","GO:BP",0.0280236469678415,571,3260,3390,0.175153374233129,0.168436578171091
"GO:0006979","response to oxidative stress","GO:BP",0.0280787204808735,72,3260,336,0.0220858895705521,0.214285714285714
"GO:0005987","sucrose catabolic process","GO:BP",0.0280787204808735,8,3260,16,0.00245398773006135,0.5
"GO:0016115","terpenoid catabolic process","GO:BP",0.0280787204808735,8,3260,16,0.00245398773006135,0.5
"GO:0009685","gibberellin metabolic process","GO:BP",0.0286033557963101,11,3260,27,0.00337423312883436,0.407407407407407
"GO:0006538","glutamate catabolic process","GO:BP",0.0315542029621633,5,3260,7,0.00153374233128834,0.714285714285714
"GO:0044282","small molecule catabolic process","GO:BP",0.0323896343363565,58,3260,261,0.0177914110429448,0.222222222222222
"GO:0009800","cinnamic acid biosynthetic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0030418","nicotianamine biosynthetic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0030417","nicotianamine metabolic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0043649","dicarboxylic acid catabolic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0072351","tricarboxylic acid biosynthetic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0009803","cinnamic acid metabolic process","GO:BP",0.033663055465264,6,3260,10,0.00184049079754601,0.6
"GO:0120255","olefinic compound biosynthetic process","GO:BP",0.0373996856070574,11,3260,28,0.00337423312883436,0.392857142857143
"GO:0035967","cellular response to topologically incorrect protein","GO:BP",0.0373996856070574,16,3260,49,0.0049079754601227,0.326530612244898
"GO:0055085","transmembrane transport","GO:BP",0.0402099386065353,311,3260,1775,0.095398773006135,0.175211267605634
"GO:0140546","defense response to symbiont","GO:BP",0.0404760866862036,22,3260,77,0.00674846625766871,0.285714285714286
"GO:1900140","regulation of seedling development","GO:BP",0.0407327067724396,8,3260,17,0.00245398773006135,0.470588235294118
"GO:0046395","carboxylic acid catabolic process","GO:BP",0.0423311668126094,43,3260,184,0.0131901840490798,0.233695652173913
"GO:0016054","organic acid catabolic process","GO:BP",0.0423311668126094,43,3260,184,0.0131901840490798,0.233695652173913
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","GO:BP",0.0447570382280114,16,3260,50,0.0049079754601227,0.32
"GO:0046618","xenobiotic export from cell","GO:BP",0.0447570382280114,16,3260,50,0.0049079754601227,0.32
"GO:0045487","gibberellin catabolic process","GO:BP",0.0488263259962304,7,3260,14,0.00214723926380368,0.5
"GO:0006565","L-serine catabolic process","GO:BP",0.0488263259962304,4,3260,5,0.00122699386503067,0.8
"GO:0016103","diterpenoid catabolic process","GO:BP",0.0488263259962304,7,3260,14,0.00214723926380368,0.5
"GO:0071944","cell periphery","GO:CC",3.43730613867503e-11,418,3120,1985,0.133974358974359,0.210579345088161
"GO:0005886","plasma membrane","GO:CC",4.12920904494319e-09,339,3120,1606,0.108653846153846,0.211083437110834
"GO:0110165","cellular anatomical structure","GO:CC",0.000441374527625768,3103,3120,20322,0.994551282051282,0.152691664206279
"GO:0003700","DNA-binding transcription factor activity","GO:MF",1.17820391230712e-17,389,3785,1623,0.102774108322325,0.239679605668515
"GO:0140110","transcription regulator activity","GO:MF",1.13528974658625e-12,401,3785,1806,0.105944517833554,0.22203765227021
"GO:0051082","unfolded protein binding","GO:MF",6.87125417952036e-08,68,3785,204,0.0179656538969617,0.333333333333333
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","GO:MF",9.13989628975578e-08,133,3785,510,0.0351387054161163,0.26078431372549
"GO:0043565","sequence-specific DNA binding","GO:MF",4.41287427214329e-07,252,3785,1150,0.0665785997357992,0.219130434782609
"GO:0003677","DNA binding","GO:MF",2.26498593845863e-06,617,3785,3280,0.163011889035667,0.188109756097561
"GO:0043169","cation binding","GO:MF",4.93566839388823e-05,751,3785,4168,0.198414795244386,0.180182341650672
"GO:0046872","metal ion binding","GO:MF",4.93566839388823e-05,745,3785,4132,0.196829590488771,0.180300096805421
"GO:0004497","monooxygenase activity","GO:MF",4.93566839388823e-05,115,3785,475,0.0303830911492734,0.242105263157895
"GO:0004674","protein serine/threonine kinase activity","GO:MF",9.06300210975835e-05,244,3785,1184,0.0644649933949802,0.206081081081081
"GO:0003690","double-stranded DNA binding","GO:MF",0.000306843445971321,166,3785,768,0.0438573315719947,0.216145833333333
"GO:0051787","misfolded protein binding","GO:MF",0.000401001299114595,13,3785,22,0.00343461030383091,0.590909090909091
"GO:0005506","iron ion binding","GO:MF",0.000500821248999168,114,3785,495,0.0301188903566711,0.23030303030303
"GO:0001067","transcription regulatory region nucleic acid binding","GO:MF",0.00054616007375262,136,3785,617,0.0359313077939234,0.220421393841167
"GO:0016160","amylase activity","GO:MF",0.00054616007375262,14,3785,26,0.00369881109643329,0.538461538461538
"GO:0000976","transcription cis-regulatory region binding","GO:MF",0.00054616007375262,136,3785,617,0.0359313077939234,0.220421393841167
"GO:0051213","dioxygenase activity","GO:MF",0.00054616007375262,51,3785,179,0.0134742404227213,0.284916201117318
"GO:0038023","signaling receptor activity","GO:MF",0.00054616007375262,60,3785,223,0.0158520475561427,0.269058295964126
"GO:0050308","sugar-phosphatase activity","GO:MF",0.000574821099654252,20,3785,47,0.00528401585204756,0.425531914893617
"GO:1990837","sequence-specific double-stranded DNA binding","GO:MF",0.000715252859168922,139,3785,638,0.0367239101717305,0.217868338557994
"GO:0020037","heme binding","GO:MF",0.00123724617884578,132,3785,607,0.0348745046235139,0.217462932454695
"GO:0060089","molecular transducer activity","GO:MF",0.00143564522044569,61,3785,236,0.016116248348745,0.258474576271186
"GO:0019203","carbohydrate phosphatase activity","GO:MF",0.00143564522044569,20,3785,50,0.00528401585204756,0.4
"GO:0004805","trehalose-phosphatase activity","GO:MF",0.00243359984209906,15,3785,33,0.00396301188903567,0.454545454545455
"GO:0106310","protein serine kinase activity","GO:MF",0.00348298938057559,22,3785,61,0.00581241743725231,0.360655737704918
"GO:0016706","2-oxoglutarate-dependent dioxygenase activity","GO:MF",0.00404659952822232,24,3785,70,0.00634081902245707,0.342857142857143
"GO:0016161","beta-amylase activity","GO:MF",0.0051652820018874,10,3785,18,0.00264200792602378,0.555555555555556
"GO:0016773","phosphotransferase activity, alcohol group as acceptor","GO:MF",0.00601382397450705,391,3785,2144,0.10330250990753,0.182369402985075
"GO:0046914","transition metal ion binding","GO:MF",0.00663637935929005,272,3785,1439,0.0718626155878468,0.189020152883947
"GO:0019199","transmembrane receptor protein kinase activity","GO:MF",0.00740222215545024,24,3785,73,0.00634081902245707,0.328767123287671
"GO:0004709","MAP kinase kinase kinase activity","GO:MF",0.00890364699094547,8,3785,13,0.00211360634081902,0.615384615384615
"GO:0016301","kinase activity","GO:MF",0.00946643748675064,463,3785,2596,0.122324966974901,0.178351309707242
"GO:0004672","protein kinase activity","GO:MF",0.00946643748675064,351,3785,1919,0.0927344782034346,0.182907764460657
"GO:0000987","cis-regulatory region sequence-specific DNA binding","GO:MF",0.0104055258563205,71,3785,308,0.0187582562747688,0.23051948051948
"GO:0004888","transmembrane signaling receptor activity","GO:MF",0.0104055258563205,26,3785,84,0.00686922060766182,0.30952380952381
"GO:0031406","carboxylic acid binding","GO:MF",0.0104248088211261,23,3785,71,0.00607661822985469,0.323943661971831
"GO:0043177","organic acid binding","GO:MF",0.0104248088211261,23,3785,71,0.00607661822985469,0.323943661971831
"GO:0046906","tetrapyrrole binding","GO:MF",0.012578487217167,135,3785,663,0.035667107001321,0.203619909502262
"GO:0140662","ATP-dependent protein folding chaperone","GO:MF",0.0390635052430303,35,3785,135,0.00924702774108322,0.259259259259259
"GO:0005509","calcium ion binding","GO:MF",0.0415685718187662,85,3785,401,0.0224570673712021,0.211970074812968
"GO:0044183","protein folding chaperone","GO:MF",0.0415685718187662,41,3785,166,0.0108322324966975,0.246987951807229
"GO:0016491","oxidoreductase activity","GO:MF",0.0430325612492023,374,3785,2107,0.0988110964332893,0.17750355956336
"GO:0030246","carbohydrate binding","GO:MF",0.0455676735756863,81,3785,381,0.0214002642007926,0.21259842519685
"GO:0045548","phenylalanine ammonia-lyase activity","GO:MF",0.0478465956469578,6,3785,10,0.00158520475561427,0.6
"GO:0030410","nicotianamine synthase activity","GO:MF",0.0478465956469578,6,3785,10,0.00158520475561427,0.6
"GO:0050897","cobalt ion binding","GO:MF",0.0478465956469578,6,3785,10,0.00158520475561427,0.6
"GO:0043167","ion binding","GO:MF",0.0478465956469578,1397,3785,8536,0.369088507265522,0.163659793814433
"GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:MF",0.0496470433761844,63,3785,285,0.0166446499339498,0.221052631578947
